stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,34.234,2.023,0.000,76,0,9,2844744528.345,508117984.623
refined,201.341,2.023,0.000,76,0,9,2844744528.345,101431900.673
