stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,0.971,-4.899,-1.453,-1.037,-0.274,-1.944,-1.253,-1.184,1.519,4294370779.308,-0.198
norefined,2,0.496,-4.948,-1.484,-1.083,-0.306,-1.990,-1.306,-1.245,1.423,2568614868.358,-0.100
norefined,3,0.004,-4.973,-1.511,-1.105,-0.291,-2.015,-1.314,-1.255,1.349,1838699154.084,-0.001
norefined,4,-0.491,-4.963,-1.520,-1.077,-0.258,-2.009,-1.313,-1.263,1.298,1157265466.052,0.099
norefined,5,-0.974,-4.923,-1.583,-1.008,-0.231,-1.985,-1.290,-1.266,1.227,850039786.784,0.198
norefined,6,-0.717,-4.979,-1.931,-0.916,-0.213,-1.807,-1.263,-1.170,1.133,797713272.202,0.144
norefined,7,-1.190,-4.944,-1.981,-0.809,-0.174,-1.758,-1.220,-1.155,1.062,735825787.859,0.241
norefined,8,-0.774,-5.032,-2.165,-0.801,-0.170,-1.588,-1.216,-1.096,1.008,664938761.132,0.154
norefined,9,-1.246,-5.005,-2.186,-0.691,-0.124,-1.525,-1.163,-1.079,0.938,638115508.775,0.249
norefined,10,-0.813,-5.102,-2.323,-0.684,-0.124,-1.353,-1.160,-1.030,0.893,558880347.543,0.159
refined,11,-0.813,-5.102,-2.323,-0.684,-0.124,-1.353,-1.160,-1.030,0.893,558880347.543,0.159
refined,12,-0.907,-4.440,-2.531,0.037,0.578,0.906,0.308,0.387,0.075,260928570.946,0.204
refined,13,-0.741,-4.386,-2.309,0.038,0.369,-0.024,0.271,0.157,0.115,138879586.951,0.169
refined,14,-0.969,-5.617,-2.864,0.110,0.418,-0.040,0.208,0.143,0.057,129509612.083,0.173
refined,15,-0.982,-5.716,-2.898,0.156,0.419,-0.074,0.161,0.117,0.043,129224726.735,0.172
refined,16,-0.990,-5.760,-2.919,0.158,0.415,-0.076,0.158,0.113,0.047,129216468.636,0.172
refined,17,-0.990,-5.759,-2.918,0.159,0.415,-0.077,0.157,0.112,0.047,129216152.945,0.172
refined,18,-0.990,-5.762,-2.919,0.159,0.415,-0.077,0.157,0.112,0.047,129216138.663,0.172
refined,19,-0.990,-5.761,-2.919,0.159,0.415,-0.077,0.156,0.112,0.048,129216137.865,0.172
refined,20,-0.990,-5.761,-2.919,0.159,0.415,-0.077,0.156,0.112,0.048,129216137.811,0.172
