stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,0.971,-4.899,-1.453,-1.037,-0.274,-1.944,-1.253,-1.184,1.519,4069655788.353,-0.198
norefined,2,0.496,-4.947,-1.488,-1.083,-0.308,-1.991,-1.309,-1.245,1.422,2344060880.418,-0.100
norefined,3,0.006,-4.972,-1.517,-1.099,-0.301,-2.012,-1.328,-1.259,1.344,1643907216.289,-0.001
norefined,4,-0.489,-4.962,-1.525,-1.065,-0.279,-2.001,-1.340,-1.273,1.288,967798799.181,0.099
norefined,5,-0.972,-4.921,-1.578,-0.994,-0.269,-1.972,-1.331,-1.283,1.212,676895602.045,0.198
norefined,6,-0.624,-4.977,-1.872,-0.963,-0.301,-1.818,-1.340,-1.215,1.120,725248737.538,0.125
norefined,7,-1.108,-4.936,-1.900,-0.879,-0.280,-1.785,-1.320,-1.217,1.051,584945057.440,0.224
norefined,8,-0.683,-5.014,-2.078,-0.880,-0.307,-1.629,-1.337,-1.164,0.990,604957570.833,0.136
norefined,9,-1.167,-4.978,-2.088,-0.793,-0.279,-1.591,-1.310,-1.161,0.923,512843898.975,0.234
norefined,10,-0.731,-5.063,-2.231,-0.797,-0.306,-1.429,-1.327,-1.115,0.869,508117984.624,0.144
refined,11,-0.731,-5.063,-2.231,-0.797,-0.306,-1.429,-1.327,-1.115,0.869,508117984.624,0.144
refined,12,-0.842,-4.218,-2.256,-0.099,0.258,0.771,-0.059,0.147,-0.363,209643787.181,0.200
refined,13,-0.773,-4.509,-2.326,-0.008,0.065,-0.038,-0.074,0.094,-0.046,102526656.023,0.171
refined,14,-0.841,-4.799,-2.464,-0.064,0.065,-0.005,-0.122,0.045,-0.022,101478139.295,0.175
refined,15,-0.841,-4.770,-2.458,-0.081,0.063,0.011,-0.128,0.030,0.007,101434104.339,0.176
refined,16,-0.845,-4.789,-2.467,-0.083,0.061,0.011,-0.130,0.028,0.009,101432011.137,0.176
refined,17,-0.845,-4.787,-2.466,-0.084,0.061,0.011,-0.130,0.027,0.011,101431906.253,0.176
refined,18,-0.845,-4.788,-2.467,-0.084,0.061,0.011,-0.130,0.027,0.011,101431900.959,0.176
refined,19,-0.845,-4.788,-2.467,-0.084,0.061,0.011,-0.130,0.027,0.011,101431900.687,0.176
refined,20,-0.845,-4.788,-2.467,-0.084,0.061,0.011,-0.130,0.027,0.011,101431900.673,0.176
