stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,31.353,1.857,0.000,38,0,9,1311199486.994,122197429.200
refined,72.412,1.857,0.000,38,0,9,1311199486.994,55860699.570
