stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,12.579,2.347,0.000,19,0,9,647462756.604,52549287.515
refined,48.174,2.347,0.000,19,0,9,647462756.604,14596773.270
