attr,theta,width_confint,width_CI,t-test,pvalue,time,method,rep,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-1.015,"[-1.319, -0.71]",0.304,-5.555,0.000,5.643,ngd,74,186570566.024,0.143,-1.000,-0.015,0,0,fn
c,-6.231,"[-7.971, -4.491]",1.740,-5.967,0.000,5.643,ngd,74,186570566.024,0.143,-6.000,-0.231,0,0,fn
s,-3.174,"[-4.054, -2.294]",0.880,-6.007,0.000,5.643,ngd,74,186570566.024,0.143,-3.000,-0.174,0,0,fn
vot,0.163,,,,,5.643,ngd,74,186570566.024,0.143,0.167,-0.004,0,0,fn
tt,-0.813,"[-1.031, -0.596]",0.218,-6.225,0.000,6.001,lm,74,166174480.645,0.135,-1.000,0.187,0,0,fn
c,-4.827,"[-6.067, -3.588]",1.239,-6.488,0.000,6.001,lm,74,166174480.645,0.135,-6.000,1.173,0,0,fn
s,-2.403,"[-3.006, -1.799]",0.603,-6.633,0.000,6.001,lm,74,166174480.645,0.135,-3.000,0.597,0,0,fn
vot,0.168,,,,,6.001,lm,74,166174480.645,0.135,0.167,0.002,0,0,fn
tt,-0.813,"[-1.031, -0.596]",0.218,-6.225,0.000,11.551,ngd+lm,74,166174480.645,0.135,-1.000,0.187,0,0,fn
c,-4.827,"[-6.067, -3.588]",1.239,-6.488,0.000,11.551,ngd+lm,74,166174480.645,0.135,-6.000,1.173,0,0,fn
s,-2.403,"[-3.006, -1.799]",0.603,-6.633,0.000,11.551,ngd+lm,74,166174480.645,0.135,-3.000,0.597,0,0,fn
vot,0.168,,,,,11.551,ngd+lm,74,166174480.645,0.135,0.167,0.002,0,0,fn
