stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,44.279,2.023,0.000,76,0,9,2388994142.019,343842619.292
refined,64.672,2.023,0.000,76,0,9,2388994142.019,246611785.321
