stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-1.107,-6.234,-3.594,-0.747,-0.998,0.439,0.212,-0.458,0.348,415813945.143,0.178
norefined,2,-1.021,-6.405,-3.483,-0.588,-0.690,0.423,0.172,-0.202,0.233,370626661.521,0.159
norefined,3,-1.504,-6.391,-3.410,-0.535,-0.608,0.397,0.139,-0.204,0.244,387210764.658,0.235
norefined,4,-1.050,-6.514,-3.406,-0.490,-0.526,0.348,0.120,-0.092,0.176,357700329.521,0.161
norefined,5,-1.538,-6.473,-3.349,-0.464,-0.502,0.323,0.089,-0.142,0.208,378876683.755,0.238
norefined,6,-1.067,-6.576,-3.375,-0.438,-0.456,0.269,0.080,-0.058,0.147,352525230.151,0.162
norefined,7,-1.555,-6.527,-3.324,-0.417,-0.441,0.252,0.054,-0.121,0.185,374685476.421,0.238
norefined,8,-1.078,-6.621,-3.363,-0.398,-0.410,0.199,0.050,-0.049,0.128,349488250.734,0.163
norefined,9,-1.566,-6.568,-3.315,-0.379,-0.397,0.187,0.029,-0.116,0.170,371989142.121,0.238
norefined,10,-1.087,-6.656,-3.361,-0.363,-0.375,0.137,0.027,-0.049,0.115,347385611.532,0.163
refined,11,-1.087,-6.656,-3.361,-0.363,-0.375,0.137,0.027,-0.049,0.115,347385611.532,0.163
refined,12,-1.092,-5.689,-2.709,0.312,0.070,-0.401,-0.479,-0.263,0.198,315768942.102,0.192
refined,13,-1.252,-6.614,-3.213,0.113,-0.142,-0.297,-0.373,-0.212,0.284,311309246.764,0.189
refined,14,-1.155,-6.130,-3.015,0.155,-0.070,-0.353,-0.333,-0.234,0.250,311137915.389,0.188
refined,15,-1.220,-6.460,-3.171,0.118,-0.120,-0.324,-0.342,-0.207,0.284,311074247.328,0.189
refined,16,-1.185,-6.278,-3.086,0.139,-0.092,-0.343,-0.337,-0.218,0.268,311059637.659,0.189
refined,17,-1.208,-6.394,-3.141,0.126,-0.109,-0.332,-0.340,-0.209,0.280,311052823.757,0.189
refined,18,-1.194,-6.326,-3.109,0.134,-0.099,-0.339,-0.338,-0.214,0.274,311050687.291,0.189
refined,19,-1.203,-6.368,-3.128,0.129,-0.105,-0.335,-0.339,-0.211,0.278,311049819.336,0.189
refined,20,-1.198,-6.343,-3.117,0.132,-0.102,-0.338,-0.338,-0.212,0.275,311049516.941,0.189
