stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,9.805,2.023,0.000,76,0,9,2413370402.419,1041541069.696
refined,9.805,2.023,0.000,76,0,9,2413370402.419,1041541069.696
