stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-2.291,-4.630,-3.466,-0.532,1.927,1.904,-0.649,-1.978,1.964,1714980734.277,0.495
norefined,2,-1.868,-4.802,-3.549,-0.547,1.826,1.833,-0.720,-2.086,1.916,1203229747.279,0.389
norefined,3,-1.466,-4.964,-3.636,-0.583,1.690,1.717,-0.806,-2.171,1.832,889955030.829,0.295
norefined,4,-1.329,-5.191,-3.543,-0.688,1.407,1.527,-0.868,-2.313,1.691,683831524.887,0.256
norefined,5,-1.363,-5.394,-3.389,-0.835,1.109,1.336,-0.930,-2.398,1.530,541101511.877,0.253
norefined,6,-1.226,-5.610,-3.299,-0.963,0.848,1.106,-1.031,-2.411,1.361,485498737.034,0.219
norefined,7,-1.633,-5.626,-3.291,-1.031,0.755,0.946,-1.092,-2.241,1.246,524045277.338,0.290
norefined,8,-1.163,-5.729,-3.378,-0.988,0.751,0.882,-1.160,-2.232,1.229,468542095.410,0.203
norefined,9,-1.618,-5.688,-3.368,-1.021,0.717,0.794,-1.187,-2.072,1.158,486534305.586,0.284
norefined,10,-1.146,-5.799,-3.432,-0.968,0.703,0.732,-1.253,-2.069,1.142,454975999.086,0.198
refined,11,-1.146,-5.799,-3.432,-0.968,0.703,0.732,-1.253,-2.069,1.142,454975999.086,0.198
refined,12,-0.646,-3.431,-0.614,0.745,-0.459,-1.046,-0.894,1.735,-0.738,1070760977.900,0.188
refined,13,-1.004,-4.972,-1.705,0.380,-0.181,-0.763,-0.844,0.580,-0.741,335512729.446,0.202
refined,14,-1.133,-5.628,-2.330,0.083,0.110,-0.477,-1.020,0.274,-0.361,298946318.336,0.201
refined,15,-1.167,-5.935,-2.478,0.029,0.103,-0.462,-1.061,0.303,-0.264,298089378.852,0.197
refined,16,-1.151,-5.893,-2.439,0.025,0.118,-0.452,-1.057,0.308,-0.253,298062659.981,0.195
refined,17,-1.162,-5.945,-2.473,0.020,0.112,-0.461,-1.060,0.308,-0.250,298060396.200,0.195
refined,18,-1.154,-5.911,-2.450,0.022,0.117,-0.455,-1.057,0.309,-0.251,298059603.440,0.195
refined,19,-1.160,-5.936,-2.466,0.021,0.113,-0.459,-1.059,0.308,-0.250,298059183.114,0.195
refined,20,-1.156,-5.919,-2.454,0.022,0.116,-0.456,-1.058,0.308,-0.251,298058979.672,0.195
