stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,75.744,1.765,0.000,57,0,9,1811917847.978,119189241.582
refined,155.445,1.765,0.000,57,0,9,1811917847.978,60104877.626
