stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.940,"[-2.298, 0.418]",1.358,-1.254,0.238
norefined,c,-3.940,"[-10.762, 2.882]",6.822,-1.047,0.320
norefined,s,-2.345,"[-5.685, 0.996]",3.340,-1.272,0.232
norefined,k0,-0.169,"[-1.835, 1.497]",1.666,-0.184,0.858
norefined,k1,-0.217,"[-2.873, 2.438]",2.656,-0.148,0.885
norefined,k2,-0.946,"[-3.358, 1.466]",2.412,-0.711,0.493
norefined,k3,-0.558,"[-3.428, 2.312]",2.870,-0.353,0.732
norefined,k4,0.011,"[-1.97, 1.992]",1.981,0.010,0.992
norefined,k5,0.557,"[-1.641, 2.754]",2.197,0.459,0.656
refined,tt,-0.871,"[-1.448, -0.295]",0.576,-2.741,0.021
refined,c,-4.951,"[-8.397, -1.506]",3.446,-2.604,0.026
refined,s,-2.723,"[-4.436, -1.011]",1.712,-2.882,0.016
refined,k0,-0.183,"[-1.287, 0.922]",1.104,-0.300,0.771
refined,k1,0.317,"[-0.825, 1.46]",1.142,0.503,0.626
refined,k2,-0.180,"[-1.479, 1.119]",1.299,-0.251,0.807
refined,k3,-0.161,"[-1.642, 1.32]",1.481,-0.197,0.848
refined,k4,0.750,"[-0.596, 2.095]",1.345,1.010,0.336
refined,k5,-0.052,"[-1.204, 1.099]",1.152,-0.082,0.936
