stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,42.570,1.857,0.000,38,0,9,1546046903.133,108789033.943
refined,164.411,1.857,0.000,38,0,9,1546046903.133,29717819.121
