stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.134,"[-1.77, -0.498]",0.636,-3.558,0.001
norefined,c,-7.002,"[-11.033, -2.971]",4.031,-3.467,0.001
norefined,s,-4.307,"[-6.518, -2.097]",2.211,-3.889,0.000
norefined,k0,1.225,"[0.141, 2.308]",1.083,2.257,0.027
norefined,k1,0.603,"[-0.027, 1.233]",0.630,1.912,0.060
norefined,k2,-0.884,"[-1.684, -0.084]",0.800,-2.207,0.031
norefined,k3,0.291,"[-0.295, 0.878]",0.586,0.992,0.325
norefined,k4,-0.555,"[-1.315, 0.204]",0.759,-1.460,0.149
norefined,k5,-0.106,"[-0.732, 0.52]",0.626,-0.337,0.737
refined,tt,-0.965,"[-1.258, -0.672]",0.293,-6.576,0.000
refined,c,-6.033,"[-7.968, -4.099]",1.935,-6.225,0.000
refined,s,-2.739,"[-3.587, -1.89]",0.849,-6.441,0.000
refined,k0,0.097,"[-0.363, 0.558]",0.461,0.422,0.674
refined,k1,-0.118,"[-0.395, 0.16]",0.278,-0.847,0.400
refined,k2,-0.167,"[-0.518, 0.184]",0.351,-0.951,0.345
refined,k3,0.008,"[-0.298, 0.313]",0.305,0.050,0.960
refined,k4,0.096,"[-0.197, 0.39]",0.294,0.655,0.515
refined,k5,0.038,"[-0.251, 0.328]",0.289,0.264,0.792
