stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,54.672,2.023,0.000,0,9,2567199730.220,307671520.100,76
refined,179.835,2.023,0.000,0,9,2567199730.220,102047112.185,76
