attr,theta,width_confint,width_CI,t-test,pvalue,rep,level,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-0.965,"[-1.258, -0.672]",0.293,-6.576,0.000,4,0.150,87888638.191,0.099,-1.000,0.035,0,0,fn
c,-6.033,"[-7.968, -4.099]",1.935,-6.225,0.000,4,0.150,87888638.191,0.099,-6.000,-0.033,0,0,fn
s,-2.739,"[-3.587, -1.89]",0.849,-6.441,0.000,4,0.150,87888638.191,0.099,-3.000,0.261,0,0,fn
k0,0.097,"[-0.363, 0.558]",0.461,0.422,0.674,4,0.150,87888638.191,0.099,0.000,0.097,0,0,fp
k1,-0.118,"[-0.395, 0.16]",0.278,-0.847,0.400,4,0.150,87888638.191,0.099,0.000,-0.118,0,0,fp
k2,-0.167,"[-0.518, 0.184]",0.351,-0.951,0.345,4,0.150,87888638.191,0.099,0.000,-0.167,0,0,fp
k3,0.008,"[-0.298, 0.313]",0.305,0.050,0.960,4,0.150,87888638.191,0.099,0.000,0.008,0,0,fp
k4,0.096,"[-0.197, 0.39]",0.294,0.655,0.515,4,0.150,87888638.191,0.099,0.000,0.096,0,0,fp
k5,0.038,"[-0.251, 0.328]",0.289,0.264,0.792,4,0.150,87888638.191,0.099,0.000,0.038,0,0,fp
vot,0.160,,,,,4,0.150,87888638.191,0.099,0.167,-0.007,0,0,fn
tt,-0.873,"[-1.176, -0.57]",0.303,-5.755,0.000,4,0.200,102047112.185,0.103,-1.000,0.127,0,0,fn
c,-5.390,"[-7.331, -3.449]",1.941,-5.543,0.000,4,0.200,102047112.185,0.103,-6.000,0.610,0,0,fn
s,-2.738,"[-3.642, -1.833]",0.904,-6.042,0.000,4,0.200,102047112.185,0.103,-3.000,0.262,0,0,fn
k0,-0.293,"[-0.763, 0.177]",0.470,-1.244,0.218,4,0.200,102047112.185,0.103,0.000,-0.293,0,0,fp
k1,-0.261,"[-0.563, 0.04]",0.301,-1.731,0.088,4,0.200,102047112.185,0.103,0.000,-0.261,0,1,fp
k2,-0.058,"[-0.405, 0.29]",0.348,-0.332,0.741,4,0.200,102047112.185,0.103,0.000,-0.058,0,0,fp
k3,0.138,"[-0.185, 0.46]",0.322,0.852,0.397,4,0.200,102047112.185,0.103,0.000,0.138,0,0,fp
k4,0.172,"[-0.124, 0.469]",0.296,1.161,0.250,4,0.200,102047112.185,0.103,0.000,0.172,0,0,fp
k5,0.232,"[-0.09, 0.554]",0.322,1.438,0.155,4,0.200,102047112.185,0.103,0.000,0.232,0,0,fp
vot,0.162,,,,,4,0.200,102047112.185,0.103,0.167,-0.005,0,0,fn
tt,-0.877,"[-1.167, -0.586]",0.290,-6.026,0.000,4,0.250,101938607.615,0.101,-1.000,0.123,0,0,fn
c,-5.663,"[-7.653, -3.673]",1.990,-5.680,0.000,4,0.250,101938607.615,0.101,-6.000,0.337,0,0,fn
s,-2.784,"[-3.691, -1.877]",0.907,-6.126,0.000,4,0.250,101938607.615,0.101,-3.000,0.216,0,0,fn
k0,-0.291,"[-0.767, 0.185]",0.476,-1.220,0.227,4,0.250,101938607.615,0.101,0.000,-0.291,0,0,fp
k1,-0.120,"[-0.419, 0.179]",0.299,-0.802,0.425,4,0.250,101938607.615,0.101,0.000,-0.120,0,0,fp
k2,0.082,"[-0.304, 0.468]",0.386,0.424,0.673,4,0.250,101938607.615,0.101,0.000,0.082,0,0,fp
k3,-0.069,"[-0.396, 0.258]",0.327,-0.422,0.674,4,0.250,101938607.615,0.101,0.000,-0.069,0,0,fp
k4,0.116,"[-0.19, 0.422]",0.306,0.755,0.453,4,0.250,101938607.615,0.101,0.000,0.116,0,0,fp
k5,0.044,"[-0.265, 0.352]",0.308,0.282,0.779,4,0.250,101938607.615,0.101,0.000,0.044,0,0,fp
vot,0.155,,,,,4,0.250,101938607.615,0.101,0.167,-0.012,0,0,fn
