stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.123,"[-1.806, -0.44]",0.683,-3.282,0.002
norefined,c,-6.926,"[-11.224, -2.627]",4.299,-3.216,0.002
norefined,s,-4.494,"[-6.908, -2.08]",2.414,-3.716,0.000
norefined,k0,1.106,"[-0.121, 2.333]",1.227,1.800,0.076
norefined,k1,0.450,"[-0.247, 1.148]",0.697,1.288,0.202
norefined,k2,-0.681,"[-1.519, 0.157]",0.838,-1.621,0.110
norefined,k3,0.478,"[-0.233, 1.188]",0.710,1.343,0.184
norefined,k4,-0.419,"[-1.202, 0.365]",0.783,-1.067,0.290
norefined,k5,-0.061,"[-0.749, 0.628]",0.689,-0.176,0.861
refined,tt,-0.873,"[-1.176, -0.57]",0.303,-5.755,0.000
refined,c,-5.390,"[-7.331, -3.449]",1.941,-5.543,0.000
refined,s,-2.738,"[-3.642, -1.833]",0.904,-6.042,0.000
refined,k0,-0.293,"[-0.763, 0.177]",0.470,-1.244,0.218
refined,k1,-0.261,"[-0.563, 0.04]",0.301,-1.731,0.088
refined,k2,-0.058,"[-0.405, 0.29]",0.348,-0.332,0.741
refined,k3,0.138,"[-0.185, 0.46]",0.322,0.852,0.397
refined,k4,0.172,"[-0.124, 0.469]",0.296,1.161,0.250
refined,k5,0.232,"[-0.09, 0.554]",0.322,1.438,0.155
