stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,0.129,-6.297,-4.930,1.992,1.914,-1.350,0.667,-0.709,-0.597,1773204747.782,1584,0,0,-0.020
norefined,2,-0.347,-6.309,-4.968,1.907,1.826,-1.419,0.629,-0.725,-0.623,1132576948.590,1584,0,0,0.055
norefined,3,-0.822,-6.331,-4.940,1.819,1.708,-1.430,0.600,-0.742,-0.638,747577027.146,1584,0,0,0.130
norefined,4,-1.272,-6.372,-4.858,1.702,1.565,-1.395,0.554,-0.767,-0.605,543763802.041,1584,0,0,0.200
norefined,5,-1.662,-6.430,-4.752,1.602,1.371,-1.287,0.449,-0.729,-0.500,454165860.322,1584,0,0,0.259
norefined,6,-1.285,-6.496,-4.866,1.584,1.183,-1.161,0.373,-0.609,-0.363,445972888.254,1584,0,0,0.198
norefined,7,-1.684,-6.583,-4.681,1.450,1.051,-1.064,0.328,-0.637,-0.335,403356363.329,1584,0,0,0.256
norefined,8,-1.215,-6.656,-4.761,1.427,0.967,-0.991,0.315,-0.584,-0.286,395042762.710,1584,0,0,0.183
norefined,9,-1.614,-6.739,-4.565,1.279,0.851,-0.905,0.287,-0.624,-0.265,350438878.643,1584,0,0,0.239
norefined,10,-1.142,-6.814,-4.630,1.250,0.771,-0.833,0.277,-0.567,-0.218,346669335.882,1584,0,0,0.168
refined,11,-1.142,-6.814,-4.630,1.250,0.771,-0.833,0.277,-0.567,-0.218,346669335.882,1584,0,0,0.168
refined,12,-0.614,-3.650,-1.267,-0.706,-0.613,0.492,-0.113,0.540,0.111,272535411.819,1584,0,0,0.168
refined,13,-0.648,-4.179,-2.115,-0.209,-0.090,-0.001,-0.019,0.089,0.025,107582787.288,1584,0,0,0.155
refined,14,-0.804,-5.156,-2.568,-0.312,-0.121,0.078,-0.051,0.106,0.048,102360154.269,1584,0,0,0.156
refined,15,-0.857,-5.531,-2.727,-0.298,-0.122,0.082,-0.063,0.116,0.042,101966873.251,1584,0,0,0.155
refined,16,-0.872,-5.631,-2.770,-0.293,-0.121,0.082,-0.067,0.116,0.043,101940300.946,1584,0,0,0.155
refined,17,-0.875,-5.655,-2.780,-0.291,-0.120,0.082,-0.069,0.116,0.043,101938704.620,1584,0,0,0.155
refined,18,-0.876,-5.661,-2.783,-0.291,-0.120,0.082,-0.069,0.116,0.044,101938613.091,1584,0,0,0.155
refined,19,-0.876,-5.662,-2.784,-0.291,-0.120,0.082,-0.069,0.116,0.044,101938607.907,1584,0,0,0.155
refined,20,-0.877,-5.663,-2.784,-0.291,-0.120,0.082,-0.069,0.116,0.044,101938607.615,1584,0,0,0.155
