stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,-2.253,-7.676,-3.987,0.132,-1.128,0.244,-0.493,-0.406,-0.764,945502983.252,1584,0,0,0.293
norefined,2,-1.772,-7.766,-4.055,0.119,-1.148,0.185,-0.467,-0.385,-0.802,636474710.880,1584,0,0,0.228
norefined,3,-1.289,-7.844,-4.126,0.118,-1.132,0.173,-0.400,-0.383,-0.807,684912996.919,1584,0,0,0.164
norefined,4,-1.760,-7.810,-4.067,0.080,-1.045,0.224,-0.361,-0.459,-0.739,622878352.798,1584,0,0,0.225
norefined,5,-1.274,-7.885,-4.136,0.083,-1.043,0.210,-0.308,-0.444,-0.751,669854536.534,1584,0,0,0.162
norefined,6,-1.747,-7.850,-4.075,0.048,-0.962,0.260,-0.279,-0.518,-0.683,613257466.080,1584,0,0,0.223
norefined,7,-1.260,-7.923,-4.142,0.054,-0.968,0.244,-0.235,-0.493,-0.699,659517622.985,1584,0,0,0.159
norefined,8,-1.735,-7.887,-4.080,0.023,-0.893,0.293,-0.214,-0.564,-0.631,606382970.082,1584,0,0,0.220
norefined,9,-1.248,-7.959,-4.146,0.031,-0.906,0.276,-0.178,-0.533,-0.651,652229896.037,1584,0,0,0.157
norefined,10,-1.725,-7.921,-4.083,0.003,-0.836,0.325,-0.164,-0.602,-0.584,601398095.169,1584,0,0,0.218
refined,11,-1.725,-7.921,-4.083,0.003,-0.836,0.325,-0.164,-0.602,-0.584,601398095.169,1584,0,0,0.218
refined,12,-1.135,-7.793,-3.503,-0.215,0.312,1.117,-0.355,-0.414,-0.008,565571351.660,1584,0,0,0.146
refined,13,-1.526,-8.998,-4.264,-0.655,-0.340,1.312,-0.469,-0.534,-0.343,535942440.756,1584,0,0,0.170
refined,14,-1.593,-9.461,-4.521,-0.315,-0.308,1.055,-0.381,-0.543,-0.117,532025999.733,1584,0,0,0.168
refined,15,-1.782,-10.513,-5.064,-0.567,-0.409,1.253,-0.443,-0.543,-0.147,531021634.055,1584,0,0,0.169
refined,16,-1.818,-10.611,-5.155,-0.471,-0.428,1.093,-0.348,-0.484,-0.006,530677445.347,1584,0,0,0.171
refined,17,-1.931,-11.291,-5.487,-0.608,-0.478,1.233,-0.405,-0.485,-0.024,530515394.198,1584,0,0,0.171
refined,18,-1.958,-11.359,-5.550,-0.563,-0.497,1.149,-0.349,-0.437,0.067,530429432.893,1584,0,0,0.172
refined,19,-2.040,-11.858,-5.789,-0.661,-0.531,1.256,-0.395,-0.435,0.056,530373438.345,1584,0,0,0.172
refined,20,-2.065,-11.938,-5.849,-0.636,-0.550,1.203,-0.355,-0.396,0.126,530333104.333,1584,0,0,0.173
