attr,theta,width_confint,width_CI,t-test,pvalue,rep,level,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-1.369,"[-1.876, -0.863]",0.507,-4.507,0.000,12,0.150,156695295.723,0.127,-1.000,-0.369,0,0,fn
c,-9.164,"[-12.644, -5.684]",3.480,-4.392,0.000,12,0.150,156695295.723,0.127,-6.000,-3.164,0,0,fn
s,-4.330,"[-6.027, -2.632]",1.697,-4.255,0.000,12,0.150,156695295.723,0.127,-3.000,-1.330,0,0,fn
k0,0.422,"[-0.49, 1.333]",0.912,0.771,0.443,12,0.150,156695295.723,0.127,0.000,0.422,0,0,fp
k1,0.226,"[-0.394, 0.845]",0.620,0.608,0.545,12,0.150,156695295.723,0.127,0.000,0.226,0,0,fp
k2,-0.042,"[-1.208, 1.125]",1.166,-0.060,0.953,12,0.150,156695295.723,0.127,0.000,-0.042,0,0,fp
k3,0.266,"[-0.492, 1.025]",0.759,0.586,0.560,12,0.150,156695295.723,0.127,0.000,0.266,0,0,fp
k4,-0.800,"[-1.401, -0.198]",0.602,-2.217,0.030,12,0.150,156695295.723,0.127,0.000,-0.800,0,1,fp
k5,0.872,"[0.007, 1.737]",0.865,1.681,0.097,12,0.150,156695295.723,0.127,0.000,0.872,0,1,fp
vot,0.149,,,,,12,0.150,156695295.723,0.127,0.167,-0.017,0,0,fn
tt,-2.065,"[-4.035, -0.096]",1.970,-1.749,0.085,12,0.250,530333104.333,0.230,-1.000,-1.065,0,0,fn
c,-11.938,"[-23.763, -0.112]",11.825,-1.684,0.097,12,0.250,530333104.333,0.230,-6.000,-5.938,0,0,fn
s,-5.849,"[-11.559, -0.139]",5.710,-1.709,0.092,12,0.250,530333104.333,0.230,-3.000,-2.849,0,0,fn
k0,-0.636,"[-3.644, 2.372]",3.008,-0.353,0.725,12,0.250,530333104.333,0.230,0.000,-0.636,0,0,fp
k1,-0.550,"[-2.218, 1.118]",1.668,-0.550,0.584,12,0.250,530333104.333,0.230,0.000,-0.550,0,0,fp
k2,1.203,"[-2.309, 4.715]",3.512,0.571,0.570,12,0.250,530333104.333,0.230,0.000,1.203,0,0,fp
k3,-0.355,"[-2.416, 1.706]",2.061,-0.287,0.775,12,0.250,530333104.333,0.230,0.000,-0.355,0,0,fp
k4,-0.396,"[-2.098, 1.307]",1.703,-0.387,0.700,12,0.250,530333104.333,0.230,0.000,-0.396,0,0,fp
k5,0.126,"[-1.91, 2.161]",2.036,0.103,0.918,12,0.250,530333104.333,0.230,0.000,0.126,0,0,fp
vot,0.173,,,,,12,0.250,530333104.333,0.230,0.167,0.006,0,0,fn
tt,-11.293,"[-51.498, 28.911]",40.205,-0.469,0.641,12,0.500,1417374189.318,0.403,-1.000,-10.293,1,0,fn
c,-69.893,"[-321.613, 181.827]",251.720,-0.463,0.645,12,0.500,1417374189.318,0.403,-6.000,-63.893,1,0,fn
s,-30.640,"[-133.193, 71.913]",102.553,-0.498,0.620,12,0.500,1417374189.318,0.403,-3.000,-27.640,1,0,fn
k0,18.846,"[-52.16, 89.851]",71.005,0.443,0.659,12,0.500,1417374189.318,0.403,0.000,18.846,0,0,fp
k1,12.469,"[-31.986, 56.923]",44.454,0.468,0.641,12,0.500,1417374189.318,0.403,0.000,12.469,0,0,fp
k2,10.501,"[-35.204, 56.206]",45.705,0.383,0.703,12,0.500,1417374189.318,0.403,0.000,10.501,0,0,fp
k3,-4.225,"[-17.109, 8.66]",12.884,-0.547,0.586,12,0.500,1417374189.318,0.403,0.000,-4.225,0,0,fp
k4,6.428,"[-12.659, 25.515]",19.087,0.562,0.576,12,0.500,1417374189.318,0.403,0.000,6.428,0,0,fp
k5,-4.488,"[-23.863, 14.887]",19.375,-0.386,0.700,12,0.500,1417374189.318,0.403,0.000,-4.488,0,0,fp
vot,0.162,,,,,12,0.500,1417374189.318,0.403,0.167,-0.005,0,0,fn
