stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.625,"[-2.324, -0.925]",0.699,-3.875,0.000
norefined,c,-7.999,"[-11.462, -4.537]",3.462,-3.854,0.000
norefined,s,-3.994,"[-5.687, -2.3]",1.693,-3.934,0.000
norefined,k0,0.031,"[-0.96, 1.021]",0.990,0.052,0.959
norefined,k1,-0.581,"[-1.444, 0.283]",0.863,-1.122,0.266
norefined,k2,0.194,"[-1.127, 1.516]",1.322,0.245,0.807
norefined,k3,-0.138,"[-0.938, 0.663]",0.800,-0.287,0.775
norefined,k4,-0.689,"[-1.504, 0.127]",0.816,-1.407,0.164
norefined,k5,-0.346,"[-1.179, 0.488]",0.834,-0.691,0.492
refined,tt,-1.369,"[-1.876, -0.863]",0.507,-4.507,0.000
refined,c,-9.164,"[-12.644, -5.684]",3.480,-4.392,0.000
refined,s,-4.330,"[-6.027, -2.632]",1.697,-4.255,0.000
refined,k0,0.422,"[-0.49, 1.333]",0.912,0.771,0.443
refined,k1,0.226,"[-0.394, 0.845]",0.620,0.608,0.545
refined,k2,-0.042,"[-1.208, 1.125]",1.166,-0.060,0.953
refined,k3,0.266,"[-0.492, 1.025]",0.759,0.586,0.560
refined,k4,-0.800,"[-1.401, -0.198]",0.602,-2.217,0.030
refined,k5,0.872,"[0.007, 1.737]",0.865,1.681,0.097
