stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,21.131,1.727,0.000,0,9,3198702216.319,833330264.663,76
refined,25.295,1.727,0.000,0,9,3198702216.319,727334109.842,76
