stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,10.155,1.727,0.000,0,9,3655890044.259,1546419547.366,76
refined,11.624,1.727,0.000,0,9,3655890044.259,1427298233.546,76
