attr,theta,width_confint,width_CI,t-test,pvalue,rep,level,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-0.841,"[-1.167, -0.516]",0.326,-4.310,0.000,46,0.200,367425985.520,0.196,-1.000,0.159,0,0,fn
c,-4.852,"[-6.603, -3.102]",1.750,-4.624,0.000,46,0.200,367425985.520,0.196,-6.000,1.148,0,0,fn
s,-1.362,"[-2.114, -0.61]",0.752,-3.021,0.004,46,0.200,367425985.520,0.196,-3.000,1.638,0,0,fn
k0,-0.237,"[-1.033, 0.558]",0.795,-0.497,0.621,46,0.200,367425985.520,0.196,0.000,-0.237,0,0,fp
k1,0.787,"[0.164, 1.41]",0.623,2.108,0.039,46,0.200,367425985.520,0.196,0.000,0.787,0,1,fp
k2,-0.315,"[-0.853, 0.223]",0.538,-0.976,0.332,46,0.200,367425985.520,0.196,0.000,-0.315,0,0,fp
k3,-0.570,"[-1.195, 0.055]",0.625,-1.520,0.133,46,0.200,367425985.520,0.196,0.000,-0.570,0,0,fp
k4,-0.509,"[-1.146, 0.129]",0.637,-1.332,0.188,46,0.200,367425985.520,0.196,0.000,-0.509,0,0,fp
k5,0.219,"[-0.461, 0.9]",0.681,0.537,0.593,46,0.200,367425985.520,0.196,0.000,0.219,0,0,fp
vot,0.173,,,,,46,0.200,367425985.520,0.196,0.167,0.007,0,0,fn
tt,-0.593,"[-0.944, -0.243]",0.351,-2.822,0.006,46,0.300,727334109.842,0.270,-1.000,0.407,0,0,fn
c,-3.368,"[-5.287, -1.449]",1.919,-2.928,0.005,46,0.300,727334109.842,0.270,-6.000,2.632,0,0,fn
s,-1.739,"[-2.974, -0.503]",1.236,-2.347,0.022,46,0.300,727334109.842,0.270,-3.000,1.261,0,0,fn
k0,0.100,"[-0.956, 1.157]",1.057,0.158,0.875,46,0.300,727334109.842,0.270,0.000,0.100,0,0,fp
k1,-0.245,"[-1.124, 0.634]",0.879,-0.465,0.644,46,0.300,727334109.842,0.270,0.000,-0.245,0,0,fp
k2,-0.092,"[-0.772, 0.588]",0.680,-0.227,0.821,46,0.300,727334109.842,0.270,0.000,-0.092,0,0,fp
k3,-0.380,"[-1.075, 0.314]",0.694,-0.914,0.364,46,0.300,727334109.842,0.270,0.000,-0.380,0,0,fp
k4,-0.507,"[-1.314, 0.3]",0.807,-1.047,0.299,46,0.300,727334109.842,0.270,0.000,-0.507,0,0,fp
k5,0.216,"[-0.55, 0.981]",0.765,0.470,0.640,46,0.300,727334109.842,0.270,0.000,0.216,0,0,fp
vot,0.176,,,,,46,0.300,727334109.842,0.270,0.167,0.009,0,0,fn
tt,-0.618,"[-1.109, -0.126]",0.491,-2.097,0.040,46,0.400,1427298233.546,0.377,-1.000,0.382,0,0,fn
c,-4.490,"[-7.799, -1.181]",3.309,-2.263,0.027,46,0.400,1427298233.546,0.377,-6.000,1.510,0,0,fn
s,-1.866,"[-3.527, -0.205]",1.661,-1.873,0.065,46,0.400,1427298233.546,0.377,-3.000,1.134,0,0,fn
k0,-0.196,"[-1.855, 1.462]",1.659,-0.197,0.844,46,0.400,1427298233.546,0.377,0.000,-0.196,0,0,fp
k1,0.429,"[-0.766, 1.624]",1.195,0.598,0.552,46,0.400,1427298233.546,0.377,0.000,0.429,0,0,fp
k2,0.379,"[-0.66, 1.419]",1.040,0.609,0.545,46,0.400,1427298233.546,0.377,0.000,0.379,0,0,fp
k3,-0.190,"[-1.242, 0.862]",1.052,-0.301,0.764,46,0.400,1427298233.546,0.377,0.000,-0.190,0,0,fp
k4,-0.469,"[-1.702, 0.764]",1.233,-0.635,0.528,46,0.400,1427298233.546,0.377,0.000,-0.469,0,0,fp
k5,-0.724,"[-2.082, 0.635]",1.358,-0.889,0.377,46,0.400,1427298233.546,0.377,0.000,-0.724,0,0,fp
vot,0.138,,,,,46,0.400,1427298233.546,0.377,0.167,-0.029,0,0,fn
