stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.918,"[-1.49, -0.346]",0.572,-2.678,0.009
norefined,c,-6.681,"[-10.776, -2.585]",4.095,-2.721,0.008
norefined,s,-3.086,"[-4.767, -1.406]",1.681,-3.063,0.003
norefined,k0,0.119,"[-0.831, 1.069]",0.950,0.209,0.835
norefined,k1,-0.890,"[-1.558, -0.222]",0.668,-2.223,0.030
norefined,k2,-0.943,"[-1.941, 0.055]",0.998,-1.576,0.120
norefined,k3,-0.302,"[-1.361, 0.757]",1.059,-0.476,0.636
norefined,k4,-0.263,"[-0.974, 0.448]",0.711,-0.616,0.540
norefined,k5,-0.542,"[-1.373, 0.289]",0.831,-1.088,0.280
refined,tt,-0.691,"[-0.99, -0.392]",0.299,-3.859,0.000
refined,c,-3.935,"[-5.812, -2.059]",1.877,-3.498,0.001
refined,s,-1.982,"[-2.808, -1.156]",0.826,-4.000,0.000
refined,k0,-0.004,"[-0.51, 0.502]",0.506,-0.014,0.989
refined,k1,-0.376,"[-0.752, 0.001]",0.376,-1.665,0.101
refined,k2,-0.437,"[-1.04, 0.165]",0.602,-1.211,0.230
refined,k3,0.179,"[-0.338, 0.697]",0.517,0.579,0.565
refined,k4,-0.011,"[-0.488, 0.466]",0.477,-0.039,0.969
refined,k5,-0.180,"[-0.613, 0.253]",0.433,-0.695,0.490
