stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,40.574,1.727,0.000,0,9,2919551860.418,452631615.082,76
refined,62.005,1.727,0.000,0,9,2919551860.418,312952445.436,76
