stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,-0.531,-6.773,-2.777,0.112,-1.452,-0.796,-0.636,-0.229,-0.810,762803427.373,1584,0,0,0.078
norefined,2,-1.016,-6.764,-2.681,0.088,-1.412,-0.825,-0.654,-0.187,-0.822,472299946.816,1584,0,0,0.150
norefined,3,-0.890,-6.686,-2.959,0.176,-1.146,-0.862,-0.470,-0.272,-0.648,479268445.637,1584,0,0,0.133
norefined,4,-1.363,-6.664,-2.845,0.181,-1.055,-0.882,-0.454,-0.208,-0.656,605074764.747,1584,0,0,0.204
norefined,5,-0.899,-6.683,-3.007,0.158,-1.048,-0.892,-0.409,-0.268,-0.612,468637083.287,1584,0,0,0.135
norefined,6,-1.373,-6.662,-2.890,0.161,-0.969,-0.909,-0.396,-0.206,-0.621,587972451.789,1584,0,0,0.206
norefined,7,-0.909,-6.681,-3.050,0.139,-0.963,-0.919,-0.354,-0.265,-0.576,459850430.244,1584,0,0,0.136
norefined,8,-1.384,-6.660,-2.929,0.139,-0.894,-0.933,-0.344,-0.204,-0.587,574493391.273,1584,0,0,0.208
norefined,9,-0.918,-6.681,-3.086,0.119,-0.890,-0.943,-0.302,-0.263,-0.542,452631615.082,1584,0,0,0.137
norefined,10,-1.395,-6.659,-2.964,0.118,-0.830,-0.954,-0.295,-0.204,-0.554,563848057.066,1584,0,0,0.209
refined,11,-0.918,-6.681,-3.086,0.119,-0.890,-0.943,-0.302,-0.263,-0.542,452631615.082,1584,0,0,0.137
refined,12,-0.486,-1.947,-1.179,-0.119,-0.141,-0.191,0.483,0.001,-0.115,454494604.080,1584,0,0,0.249
refined,13,-0.570,-3.025,-1.671,-0.053,-0.380,-0.327,0.156,0.099,-0.098,319157671.323,1584,0,0,0.188
refined,14,-0.681,-3.849,-1.960,-0.007,-0.384,-0.409,0.166,0.005,-0.181,313072200.891,1584,0,0,0.177
refined,15,-0.690,-3.930,-1.980,-0.004,-0.376,-0.433,0.179,-0.011,-0.182,312953598.673,1584,0,0,0.176
refined,16,-0.691,-3.934,-1.982,-0.004,-0.376,-0.437,0.179,-0.011,-0.181,312952464.461,1584,0,0,0.176
refined,17,-0.691,-3.935,-1.982,-0.004,-0.376,-0.437,0.179,-0.011,-0.180,312952445.834,1584,0,0,0.176
refined,18,-0.691,-3.935,-1.982,-0.004,-0.376,-0.437,0.179,-0.011,-0.180,312952445.447,1584,0,0,0.176
refined,19,-0.691,-3.935,-1.982,-0.004,-0.376,-0.437,0.179,-0.011,-0.180,312952445.437,1584,0,0,0.176
refined,20,-0.691,-3.935,-1.982,-0.004,-0.376,-0.437,0.179,-0.011,-0.180,312952445.436,1584,0,0,0.176
