stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.221,"[-2.61, 0.167]",1.388,-1.467,0.147
norefined,c,-6.920,"[-14.868, 1.028]",7.948,-1.452,0.151
norefined,s,-2.304,"[-5.396, 0.787]",3.091,-1.243,0.218
norefined,k0,0.292,"[-1.506, 2.09]",1.798,0.271,0.787
norefined,k1,-0.246,"[-1.42, 0.927]",1.173,-0.350,0.727
norefined,k2,-1.166,"[-4.299, 1.967]",3.133,-0.621,0.537
norefined,k3,-0.126,"[-1.876, 1.625]",1.751,-0.120,0.905
norefined,k4,-0.561,"[-2.302, 1.18]",1.741,-0.537,0.593
norefined,k5,-0.585,"[-1.913, 0.743]",1.328,-0.735,0.465
refined,tt,-0.288,"[-0.46, -0.116]",0.172,-2.797,0.007
refined,c,-1.849,"[-2.984, -0.714]",1.135,-2.717,0.008
refined,s,-0.571,"[-1.071, -0.071]",0.500,-1.906,0.061
refined,k0,0.250,"[-0.307, 0.807]",0.557,0.748,0.457
refined,k1,0.166,"[-0.295, 0.626]",0.460,0.600,0.550
refined,k2,-0.196,"[-0.848, 0.456]",0.652,-0.501,0.618
refined,k3,0.307,"[-0.258, 0.872]",0.565,0.906,0.368
refined,k4,-0.322,"[-0.919, 0.276]",0.598,-0.898,0.372
refined,k5,0.172,"[-0.306, 0.651]",0.478,0.601,0.550
