stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,31.441,2.023,0.000,76,0,9,2867307628.633,548937924.824
refined,218.606,2.023,0.000,76,0,9,2867307628.633,94427946.630
