stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.082,"[-1.99, -0.174]",0.908,-2.378,0.020
norefined,c,-7.245,"[-13.938, -0.551]",6.694,-2.160,0.034
norefined,s,-2.186,"[-3.944, -0.429]",1.758,-2.483,0.016
norefined,k0,-1.338,"[-3.108, 0.433]",1.771,-1.508,0.136
norefined,k1,-1.508,"[-3.286, 0.271]",1.778,-1.692,0.095
norefined,k2,-0.943,"[-2.548, 0.663]",1.605,-1.172,0.245
norefined,k3,0.970,"[-0.314, 2.254]",1.284,1.507,0.136
norefined,k4,0.524,"[-0.524, 1.572]",1.048,0.998,0.322
norefined,k5,1.800,"[-0.695, 4.296]",2.495,1.440,0.154
refined,tt,-1.186,"[-1.597, -0.775]",0.411,-5.761,0.000
refined,c,-7.265,"[-9.608, -4.922]",2.343,-6.189,0.000
refined,s,-3.682,"[-5.002, -2.363]",1.320,-5.570,0.000
refined,k0,0.432,"[-0.163, 1.027]",0.595,1.450,0.152
refined,k1,-0.383,"[-0.793, 0.027]",0.410,-1.866,0.066
refined,k2,0.033,"[-0.536, 0.602]",0.569,0.115,0.908
refined,k3,0.238,"[-0.157, 0.633]",0.395,1.201,0.234
refined,k4,0.705,"[0.11, 1.299]",0.594,2.366,0.021
refined,k5,-0.160,"[-0.761, 0.442]",0.601,-0.530,0.598
