stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,24.476,1.857,0.000,0,9,1381363852.188,160697268.194,38
refined,73.334,1.857,0.000,0,9,1381363852.188,58140745.066,38
