attr,theta,width_confint,width_CI,t-test,pvalue,time,method,rep,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-1.219,"[-1.802, -0.635]",0.583,-3.485,0.001,11.729,ngd,63,163389196.389,0.129,-1.000,-0.219,0,0,fn
c,-7.094,"[-10.441, -3.747]",3.347,-3.536,0.001,11.729,ngd,63,163389196.389,0.129,-6.000,-1.094,0,0,fn
s,-4.244,"[-6.374, -2.114]",2.130,-3.323,0.001,11.729,ngd,63,163389196.389,0.129,-3.000,-1.244,0,0,fn
k0,-0.756,"[-1.717, 0.205]",0.961,-1.312,0.194,11.729,ngd,63,163389196.389,0.129,0.000,-0.756,0,0,fp
k1,1.437,"[0.229, 2.646]",1.208,1.984,0.051,11.729,ngd,63,163389196.389,0.129,0.000,1.437,0,1,fp
k2,0.473,"[-0.166, 1.111]",0.638,1.235,0.221,11.729,ngd,63,163389196.389,0.129,0.000,0.473,0,0,fp
k3,-0.031,"[-0.788, 0.725]",0.757,-0.069,0.945,11.729,ngd,63,163389196.389,0.129,0.000,-0.031,0,0,fp
k4,-0.255,"[-0.876, 0.366]",0.621,-0.685,0.496,11.729,ngd,63,163389196.389,0.129,0.000,-0.255,0,0,fp
k5,-0.468,"[-1.295, 0.359]",0.827,-0.944,0.348,11.729,ngd,63,163389196.389,0.129,0.000,-0.468,0,0,fp
vot,0.172,,,,,11.729,ngd,63,163389196.389,0.129,0.167,0.005,0,0,fn
tt,-1.019,"[-2.061, 0.024]",1.043,-1.629,0.108,11.847,lm,63,592092501.219,0.246,-1.000,-0.019,1,0,fn
c,-7.094,"[-14.43, 0.242]",7.336,-1.613,0.111,11.847,lm,63,592092501.219,0.246,-6.000,-1.094,1,0,fn
s,-3.556,"[-7.588, 0.476]",4.032,-1.471,0.146,11.847,lm,63,592092501.219,0.246,-3.000,-0.556,1,0,fn
k0,-1.859,"[-4.019, 0.301]",2.160,-1.435,0.156,11.847,lm,63,592092501.219,0.246,0.000,-1.859,0,0,fp
k1,1.984,"[-0.638, 4.607]",2.622,1.262,0.211,11.847,lm,63,592092501.219,0.246,0.000,1.984,0,0,fp
k2,-0.833,"[-2.241, 0.575]",1.408,-0.987,0.327,11.847,lm,63,592092501.219,0.246,0.000,-0.833,0,0,fp
k3,-1.565,"[-3.656, 0.527]",2.091,-1.248,0.216,11.847,lm,63,592092501.219,0.246,0.000,-1.565,0,0,fp
k4,-0.196,"[-1.565, 1.172]",1.368,-0.239,0.812,11.847,lm,63,592092501.219,0.246,0.000,-0.196,0,0,fp
k5,0.379,"[-0.783, 1.542]",1.163,0.544,0.588,11.847,lm,63,592092501.219,0.246,0.000,0.379,0,0,fp
vot,0.144,,,,,11.847,lm,63,592092501.219,0.246,0.167,-0.023,0,0,fn
tt,-0.639,"[-0.857, -0.421]",0.218,-4.894,0.000,23.712,ngd+lm,63,144532929.113,0.122,-1.000,0.361,0,0,fn
c,-3.901,"[-5.193, -2.608]",1.293,-5.033,0.000,23.712,ngd+lm,63,144532929.113,0.122,-6.000,2.099,0,0,fn
s,-2.488,"[-3.35, -1.625]",0.863,-4.810,0.000,23.712,ngd+lm,63,144532929.113,0.122,-3.000,0.512,0,0,fn
k0,-0.439,"[-0.969, 0.091]",0.530,-1.382,0.172,23.712,ngd+lm,63,144532929.113,0.122,0.000,-0.439,0,0,fp
k1,0.505,"[0.039, 0.971]",0.466,1.808,0.075,23.712,ngd+lm,63,144532929.113,0.122,0.000,0.505,0,1,fp
k2,0.397,"[0.015, 0.78]",0.382,1.733,0.088,23.712,ngd+lm,63,144532929.113,0.122,0.000,0.397,0,1,fp
k3,0.181,"[-0.245, 0.608]",0.427,0.708,0.481,23.712,ngd+lm,63,144532929.113,0.122,0.000,0.181,0,0,fp
k4,-0.230,"[-0.582, 0.121]",0.352,-1.094,0.278,23.712,ngd+lm,63,144532929.113,0.122,0.000,-0.230,0,0,fp
k5,-0.281,"[-0.692, 0.131]",0.411,-1.139,0.259,23.712,ngd+lm,63,144532929.113,0.122,0.000,-0.281,0,0,fp
vot,0.164,,,,,23.712,ngd+lm,63,144532929.113,0.122,0.167,-0.003,0,0,fn
