stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,0.325,-6.424,-2.294,1.557,1.338,0.859,1.790,-0.616,-1.597,3920009097.221,1584,0,0,-0.051
norefined,2,-0.132,-6.448,-2.407,1.487,1.251,0.790,1.709,-0.658,-1.647,1703058610.874,1584,0,0,0.020
norefined,3,-0.591,-6.450,-2.491,1.394,1.169,0.725,1.621,-0.705,-1.697,550211363.694,1584,0,0,0.092
norefined,4,-1.046,-6.436,-2.562,1.303,1.063,0.630,1.541,-0.755,-1.709,286406523.511,1584,0,0,0.163
norefined,5,-1.313,-6.388,-2.828,1.194,0.869,0.446,1.401,-0.780,-1.666,209487057.596,1584,0,0,0.206
norefined,6,-1.158,-6.381,-3.121,0.995,0.688,0.276,1.214,-0.810,-1.611,153881680.030,1584,0,0,0.181
norefined,7,-1.147,-6.397,-3.292,0.705,0.451,0.078,1.063,-0.907,-1.517,116023082.906,1584,0,0,0.179
norefined,8,-1.006,-6.409,-3.463,0.391,0.235,-0.077,0.993,-0.949,-1.358,94665129.739,1584,0,0,0.157
norefined,9,-1.357,-6.378,-3.523,0.138,0.110,-0.140,0.998,-0.947,-1.162,100644866.075,1584,0,0,0.213
norefined,10,-0.875,-6.437,-3.610,0.115,0.058,-0.141,1.012,-0.891,-1.134,90198138.873,1584,0,0,0.136
refined,11,-0.875,-6.437,-3.610,0.115,0.058,-0.141,1.012,-0.891,-1.134,90198138.873,1584,0,0,0.136
refined,12,-1.009,-6.573,-3.482,-0.277,-0.312,0.448,0.507,-0.571,0.209,65313800.384,1584,0,0,0.153
refined,13,-1.226,-8.048,-4.241,-0.258,-0.367,0.512,0.625,-0.801,0.388,62865993.350,1584,0,0,0.152
refined,14,-1.269,-8.454,-4.391,-0.303,-0.361,0.483,0.598,-0.764,0.565,62551968.658,1584,0,0,0.150
refined,15,-1.312,-8.808,-4.568,-0.323,-0.378,0.513,0.642,-0.806,0.612,62485795.609,1584,0,0,0.149
refined,16,-1.321,-8.913,-4.607,-0.336,-0.384,0.512,0.640,-0.796,0.657,62467775.353,1584,0,0,0.148
refined,17,-1.334,-9.020,-4.660,-0.343,-0.388,0.522,0.656,-0.810,0.669,62462526.234,1584,0,0,0.148
refined,18,-1.336,-9.051,-4.672,-0.347,-0.390,0.522,0.655,-0.807,0.683,62460929.942,1584,0,0,0.148
refined,19,-1.340,-9.085,-4.689,-0.348,-0.391,0.525,0.660,-0.811,0.686,62460437.798,1584,0,0,0.148
refined,20,-1.341,-9.094,-4.692,-0.350,-0.392,0.525,0.659,-0.810,0.691,62460284.094,1584,0,0,0.147
