stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.634,"[-3.572, 0.304]",1.938,-1.529,0.157
norefined,c,-6.447,"[-13.748, 0.854]",7.301,-1.601,0.141
norefined,s,-2.783,"[-6.109, 0.543]",3.326,-1.517,0.160
norefined,k0,0.166,"[-0.992, 1.323]",1.157,0.259,0.801
norefined,k1,1.027,"[-1.897, 3.951]",2.924,0.637,0.539
norefined,k2,0.463,"[-1.529, 2.455]",1.992,0.421,0.683
norefined,k3,0.822,"[-0.828, 2.473]",1.651,0.903,0.388
norefined,k4,-0.164,"[-1.541, 1.212]",1.376,-0.216,0.833
norefined,k5,-1.270,"[-4.771, 2.232]",3.502,-0.657,0.526
refined,tt,-1.634,"[-3.572, 0.304]",1.938,-1.529,0.157
refined,c,-6.447,"[-13.748, 0.854]",7.301,-1.601,0.141
refined,s,-2.783,"[-6.109, 0.543]",3.326,-1.517,0.160
refined,k0,0.166,"[-0.992, 1.323]",1.157,0.259,0.801
refined,k1,1.027,"[-1.897, 3.951]",2.924,0.637,0.539
refined,k2,0.463,"[-1.529, 2.455]",1.992,0.421,0.683
refined,k3,0.822,"[-0.828, 2.473]",1.651,0.903,0.388
refined,k4,-0.164,"[-1.541, 1.212]",1.376,-0.216,0.833
refined,k5,-1.270,"[-4.771, 2.232]",3.502,-0.657,0.526
