stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.961,"[-1.542, -0.379]",0.581,-3.298,0.002
norefined,c,-6.938,"[-11.136, -2.739]",4.199,-3.298,0.002
norefined,s,-3.734,"[-6.024, -1.445]",2.289,-3.256,0.002
norefined,k0,0.387,"[-0.928, 1.702]",1.315,0.587,0.559
norefined,k1,0.425,"[-0.212, 1.062]",0.637,1.331,0.188
norefined,k2,-0.164,"[-1.097, 0.769]",0.933,-0.350,0.727
norefined,k3,-0.751,"[-1.624, 0.121]",0.873,-1.718,0.090
norefined,k4,-0.103,"[-1.264, 1.058]",1.161,-0.177,0.860
norefined,k5,0.761,"[-0.368, 1.89]",1.129,1.345,0.183
refined,tt,-0.595,"[-0.835, -0.355]",0.240,-4.947,0.000
refined,c,-3.772,"[-5.259, -2.285]",1.487,-5.064,0.000
refined,s,-2.070,"[-2.864, -1.277]",0.794,-5.207,0.000
refined,k0,0.107,"[-0.405, 0.619]",0.512,0.418,0.677
refined,k1,-0.008,"[-0.329, 0.313]",0.321,-0.049,0.961
refined,k2,0.256,"[-0.218, 0.73]",0.474,1.077,0.285
refined,k3,-0.149,"[-0.584, 0.286]",0.435,-0.685,0.496
refined,k4,0.340,"[-0.307, 0.987]",0.647,1.049,0.298
refined,k5,0.221,"[-0.297, 0.739]",0.518,0.853,0.397
