stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,99.491,2.023,0.000,0,9,3172637669.050,220867944.615,76
refined,134.841,2.023,0.000,0,9,3172637669.050,165993535.370,76
