stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,-2.661,-5.950,-4.259,0.376,1.123,-0.459,-1.127,-0.125,1.164,975597150.637,1584,0,0,0.447
norefined,2,-2.208,-6.143,-4.270,0.348,1.108,-0.448,-1.127,-0.164,1.098,724558361.253,1584,0,0,0.359
norefined,3,-1.772,-6.334,-4.236,0.272,1.070,-0.374,-1.115,-0.224,1.017,503978426.978,1584,0,0,0.280
norefined,4,-1.417,-6.562,-4.104,0.152,0.933,-0.289,-1.051,-0.268,0.927,397996958.580,1584,0,0,0.216
norefined,5,-1.573,-6.755,-3.829,0.096,0.669,-0.301,-0.877,-0.228,0.842,316963642.525,1584,0,0,0.233
norefined,6,-1.257,-6.966,-3.638,0.028,0.502,-0.203,-0.743,-0.231,0.742,267257019.947,1584,0,0,0.180
norefined,7,-1.553,-7.032,-3.445,0.055,0.240,-0.197,-0.543,-0.179,0.651,238814745.464,1584,0,0,0.221
norefined,8,-1.116,-7.160,-3.385,0.018,0.176,-0.064,-0.453,-0.190,0.562,233074976.322,1584,0,0,0.156
norefined,9,-1.577,-7.093,-3.384,0.017,0.052,-0.088,-0.347,-0.156,0.494,222115070.774,1584,0,0,0.222
norefined,10,-1.111,-7.206,-3.350,-0.010,0.041,0.017,-0.304,-0.170,0.421,220867944.617,1584,0,0,0.154
refined,11,-1.111,-7.206,-3.350,-0.010,0.041,0.017,-0.304,-0.170,0.421,220867944.617,1584,0,0,0.154
refined,12,-0.816,-4.425,-2.070,-0.451,-0.060,-0.271,0.633,0.266,-0.563,181912952.563,1584,0,0,0.184
refined,13,-0.972,-5.734,-2.678,-0.381,0.014,-0.452,0.513,0.226,-0.501,166366770.734,1584,0,0,0.170
refined,14,-0.998,-5.862,-2.722,-0.345,0.008,-0.373,0.519,0.218,-0.430,166008738.502,1584,0,0,0.170
refined,15,-1.013,-5.959,-2.766,-0.335,0.009,-0.385,0.522,0.211,-0.441,165995169.423,1584,0,0,0.170
refined,16,-1.012,-5.949,-2.759,-0.338,0.009,-0.379,0.524,0.214,-0.434,165993841.576,1584,0,0,0.170
refined,17,-1.014,-5.961,-2.765,-0.336,0.009,-0.382,0.524,0.213,-0.437,165993597.745,1584,0,0,0.170
refined,18,-1.014,-5.957,-2.763,-0.337,0.009,-0.381,0.524,0.214,-0.435,165993548.516,1584,0,0,0.170
refined,19,-1.014,-5.959,-2.764,-0.337,0.009,-0.381,0.524,0.213,-0.436,165993537.714,1584,0,0,0.170
refined,20,-1.014,-5.958,-2.763,-0.337,0.009,-0.381,0.524,0.213,-0.435,165993535.372,1584,0,0,0.170
