stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,58.373,2.023,0.000,0,9,3062617439.784,346407036.895,76
refined,271.274,2.023,0.000,0,9,3062617439.784,81801203.128,76
