stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,47.847,2.023,0.000,0,9,2793557615.363,376124858.232,76
refined,175.558,2.023,0.000,0,9,2793557615.363,113640307.291,76
