stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.020,"[-1.684, -0.357]",0.664,-3.069,0.003
norefined,c,-5.298,"[-9.521, -1.074]",4.223,-2.504,0.015
norefined,s,-4.157,"[-6.799, -1.516]",2.641,-3.142,0.002
norefined,k0,0.947,"[-0.525, 2.419]",1.472,1.284,0.204
norefined,k1,-0.481,"[-1.586, 0.624]",1.105,-0.869,0.388
norefined,k2,-1.536,"[-3.011, -0.062]",1.474,-2.079,0.041
norefined,k3,0.010,"[-1.244, 1.264]",1.254,0.016,0.987
norefined,k4,0.221,"[-1.089, 1.532]",1.310,0.337,0.737
norefined,k5,-0.621,"[-1.635, 0.393]",1.014,-1.222,0.226
refined,tt,-0.939,"[-1.329, -0.549]",0.390,-4.809,0.000
refined,c,-5.239,"[-7.674, -2.804]",2.435,-4.295,0.000
refined,s,-2.824,"[-4.019, -1.628]",1.196,-4.714,0.000
refined,k0,-0.602,"[-1.257, 0.054]",0.655,-1.833,0.071
refined,k1,0.239,"[-0.279, 0.757]",0.518,0.921,0.360
refined,k2,0.317,"[-0.29, 0.924]",0.607,1.043,0.301
refined,k3,-0.419,"[-0.798, -0.04]",0.379,-2.206,0.031
refined,k4,-0.347,"[-0.837, 0.143]",0.490,-1.414,0.162
refined,k5,0.375,"[0.004, 0.746]",0.371,2.016,0.048
