stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.719,"[-2.659, -0.78]",0.939,-3.053,0.003
norefined,c,-7.915,"[-12.281, -3.548]",4.366,-3.023,0.004
norefined,s,-4.085,"[-6.294, -1.876]",2.209,-3.085,0.003
norefined,k0,-0.013,"[-1.176, 1.15]",1.163,-0.019,0.985
norefined,k1,-0.819,"[-1.971, 0.333]",1.152,-1.186,0.240
norefined,k2,0.296,"[-1.385, 1.978]",1.681,0.294,0.770
norefined,k3,-0.160,"[-1.139, 0.82]",0.979,-0.272,0.786
norefined,k4,-0.566,"[-1.621, 0.488]",1.054,-0.896,0.373
norefined,k5,-0.596,"[-1.63, 0.439]",1.034,-0.960,0.340
refined,tt,-1.616,"[-2.473, -0.759]",0.857,-3.144,0.002
refined,c,-9.470,"[-14.92, -4.019]",5.451,-2.898,0.005
refined,s,-4.599,"[-7.145, -2.053]",2.546,-3.013,0.004
refined,k0,-0.372,"[-1.985, 1.24]",1.612,-0.385,0.701
refined,k1,-0.303,"[-1.227, 0.622]",0.925,-0.546,0.587
refined,k2,0.894,"[-1.089, 2.876]",1.983,0.752,0.455
refined,k3,-0.269,"[-1.548, 1.01]",1.279,-0.351,0.727
refined,k4,-0.424,"[-1.414, 0.565]",0.989,-0.715,0.477
refined,k5,-0.084,"[-1.19, 1.022]",1.106,-0.127,0.900
