stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.231,"[-2.925, 0.463]",1.694,-1.451,0.151
norefined,c,-5.973,"[-14.364, 2.417]",8.390,-1.421,0.160
norefined,s,-3.560,"[-8.967, 1.846]",5.406,-1.314,0.193
norefined,k0,0.043,"[-1.632, 1.717]",1.674,0.051,0.960
norefined,k1,0.996,"[-0.991, 2.983]",1.987,1.001,0.321
norefined,k2,-0.486,"[-2.647, 1.674]",2.160,-0.449,0.655
norefined,k3,0.610,"[-1.28, 2.501]",1.891,0.644,0.522
norefined,k4,-0.269,"[-2.45, 1.911]",2.180,-0.246,0.806
norefined,k5,0.202,"[-2.343, 2.748]",2.546,0.159,0.874
refined,tt,-0.131,"[-0.177, -0.086]",0.045,-5.779,0.000
refined,c,-1.056,"[-1.408, -0.705]",0.352,-5.996,0.000
refined,s,-0.391,"[-0.588, -0.193]",0.197,-3.952,0.000
refined,k0,0.073,"[-0.202, 0.348]",0.275,0.532,0.596
refined,k1,0.114,"[-0.178, 0.405]",0.291,0.779,0.439
refined,k2,0.182,"[-0.111, 0.474]",0.293,1.239,0.220
refined,k3,-0.162,"[-0.405, 0.08]",0.243,-1.334,0.187
refined,k4,0.179,"[-0.143, 0.502]",0.322,1.111,0.271
refined,k5,0.156,"[-0.179, 0.492]",0.335,0.930,0.356
