stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,-1.223,-5.817,-3.571,-0.048,1.148,-0.538,0.700,-0.268,0.248,286398562.637,1584,0,0,0.210
norefined,2,-0.913,-5.999,-3.487,-0.055,0.836,-0.570,0.634,-0.272,0.145,381472945.601,1584,0,0,0.152
norefined,3,-1.396,-5.991,-3.378,-0.016,0.818,-0.571,0.595,-0.304,0.133,334488877.283,1584,0,0,0.233
norefined,4,-0.918,-6.054,-3.480,-0.063,0.759,-0.575,0.595,-0.284,0.109,368544066.330,1584,0,0,0.152
norefined,5,-1.401,-6.045,-3.370,-0.023,0.743,-0.575,0.558,-0.315,0.100,324164384.160,1584,0,0,0.232
norefined,6,-0.922,-6.105,-3.475,-0.070,0.690,-0.577,0.560,-0.293,0.077,358291716.210,1584,0,0,0.151
norefined,7,-1.405,-6.094,-3.365,-0.029,0.676,-0.576,0.523,-0.324,0.070,315905098.663,1584,0,0,0.231
norefined,8,-0.926,-6.152,-3.472,-0.076,0.629,-0.576,0.527,-0.302,0.048,350011236.149,1584,0,0,0.151
norefined,9,-1.409,-6.141,-3.362,-0.035,0.617,-0.574,0.491,-0.332,0.042,309182906.740,1584,0,0,0.230
norefined,10,-0.930,-6.195,-3.471,-0.082,0.574,-0.573,0.497,-0.309,0.022,343194412.163,1584,0,0,0.150
refined,11,-1.223,-5.817,-3.571,-0.048,1.148,-0.538,0.700,-0.268,0.248,286398562.637,1584,0,0,0.210
refined,12,-1.156,-6.298,-3.184,0.129,-0.018,-0.372,0.247,-0.367,-0.003,172812711.909,1584,0,0,0.184
refined,13,-1.137,-6.531,-3.144,-0.016,-0.048,-0.260,0.163,-0.347,-0.005,166510005.940,1584,0,0,0.174
refined,14,-1.139,-6.629,-3.162,-0.014,-0.043,-0.206,0.099,-0.375,0.012,166322515.677,1584,0,0,0.172
refined,15,-1.133,-6.625,-3.148,-0.015,-0.044,-0.196,0.084,-0.381,0.016,166308507.196,1584,0,0,0.171
refined,16,-1.132,-6.630,-3.148,-0.015,-0.044,-0.191,0.080,-0.384,0.018,166307303.607,1584,0,0,0.171
refined,17,-1.132,-6.630,-3.147,-0.015,-0.044,-0.190,0.079,-0.385,0.018,166307195.137,1584,0,0,0.171
refined,18,-1.132,-6.631,-3.147,-0.015,-0.044,-0.190,0.078,-0.385,0.019,166307185.281,1584,0,0,0.171
refined,19,-1.132,-6.631,-3.146,-0.015,-0.044,-0.190,0.078,-0.385,0.019,166307184.383,1584,0,0,0.171
refined,20,-1.132,-6.631,-3.146,-0.015,-0.044,-0.190,0.078,-0.385,0.019,166307184.301,1584,0,0,0.171
