stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,4.681,2.023,0.000,0,9,1620239005.229,994710349.537,76
refined,17.390,2.023,0.000,0,9,1620239005.229,485695525.035,76
