stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,45.588,1.727,0.000,0,9,3001755775.830,421368749.908,76
refined,86.102,1.727,0.000,0,9,3001755775.830,238880119.143,76
