attr,theta,width_confint,width_CI,t-test,pvalue,rep,level,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-1.100,"[-1.502, -0.699]",0.401,-5.470,0.000,39,0.150,103945573.262,0.103,-1.000,-0.100,0,0,fn
c,-6.243,"[-8.341, -4.145]",2.098,-5.940,0.000,39,0.150,103945573.262,0.103,-6.000,-0.243,0,0,fn
s,-3.133,"[-4.289, -1.978]",1.155,-5.413,0.000,39,0.150,103945573.262,0.103,-3.000,-0.133,0,0,fn
k0,-0.295,"[-0.89, 0.299]",0.595,-0.991,0.325,39,0.150,103945573.262,0.103,0.000,-0.295,0,0,fp
k1,0.183,"[-0.355, 0.721]",0.538,0.679,0.499,39,0.150,103945573.262,0.103,0.000,0.183,0,0,fp
k2,0.203,"[-0.149, 0.555]",0.352,1.152,0.253,39,0.150,103945573.262,0.103,0.000,0.203,0,0,fp
k3,0.031,"[-0.504, 0.565]",0.534,0.115,0.909,39,0.150,103945573.262,0.103,0.000,0.031,0,0,fp
k4,0.422,"[0.048, 0.795]",0.373,2.255,0.027,39,0.150,103945573.262,0.103,0.000,0.422,0,1,fp
k5,-0.054,"[-0.384, 0.277]",0.330,-0.324,0.747,39,0.150,103945573.262,0.103,0.000,-0.054,0,0,fp
vot,0.176,,,,,39,0.150,103945573.262,0.103,0.167,0.010,0,0,fn
tt,-0.930,"[-1.332, -0.527]",0.402,-4.611,0.000,39,0.200,115808011.082,0.111,-1.000,0.070,0,0,fn
c,-5.899,"[-8.176, -3.621]",2.278,-5.169,0.000,39,0.200,115808011.082,0.111,-6.000,0.101,0,0,fn
s,-2.694,"[-3.842, -1.546]",1.148,-4.685,0.000,39,0.200,115808011.082,0.111,-3.000,0.306,0,0,fn
k0,-0.122,"[-0.747, 0.503]",0.625,-0.391,0.697,39,0.200,115808011.082,0.111,0.000,-0.122,0,0,fp
k1,0.282,"[-0.3, 0.864]",0.582,0.966,0.337,39,0.200,115808011.082,0.111,0.000,0.282,0,0,fp
k2,0.031,"[-0.33, 0.391]",0.360,0.169,0.866,39,0.200,115808011.082,0.111,0.000,0.031,0,0,fp
k3,0.036,"[-0.545, 0.617]",0.581,0.123,0.902,39,0.200,115808011.082,0.111,0.000,0.036,0,0,fp
k4,0.126,"[-0.279, 0.531]",0.405,0.621,0.537,39,0.200,115808011.082,0.111,0.000,0.126,0,0,fp
k5,-0.287,"[-0.632, 0.058]",0.345,-1.659,0.102,39,0.200,115808011.082,0.111,0.000,-0.287,0,0,fp
vot,0.158,,,,,39,0.200,115808011.082,0.111,0.167,-0.009,0,0,fn
tt,-1.193,"[-1.65, -0.735]",0.457,-5.205,0.000,39,0.250,104729514.376,0.103,-1.000,-0.193,0,0,fn
c,-7.222,"[-9.791, -4.654]",2.568,-5.613,0.000,39,0.250,104729514.376,0.103,-6.000,-1.222,0,0,fn
s,-3.913,"[-5.439, -2.388]",1.525,-5.121,0.000,39,0.250,104729514.376,0.103,-3.000,-0.913,0,0,fn
k0,0.908,"[0.197, 1.618]",0.710,2.551,0.013,39,0.250,104729514.376,0.103,0.000,0.908,0,1,fp
k1,0.115,"[-0.434, 0.664]",0.549,0.418,0.677,39,0.250,104729514.376,0.103,0.000,0.115,0,0,fp
k2,0.148,"[-0.225, 0.52]",0.372,0.791,0.432,39,0.250,104729514.376,0.103,0.000,0.148,0,0,fp
k3,0.105,"[-0.564, 0.775]",0.670,0.314,0.755,39,0.250,104729514.376,0.103,0.000,0.105,0,0,fp
k4,0.082,"[-0.29, 0.454]",0.372,0.439,0.662,39,0.250,104729514.376,0.103,0.000,0.082,0,0,fp
k5,-0.016,"[-0.406, 0.374]",0.390,-0.081,0.936,39,0.250,104729514.376,0.103,0.000,-0.016,0,0,fp
vot,0.165,,,,,39,0.250,104729514.376,0.103,0.167,-0.001,0,0,fn
