stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,92.518,2.023,0.000,0,9,2795107091.422,208158133.254,76
refined,192.737,2.023,0.000,0,9,2795107091.422,103945573.262,76
