stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,163.792,2.023,0.000,0,9,2885045124.496,125426277.288,76
refined,264.527,2.023,0.000,0,9,2885045124.496,78970027.209,76
