stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,87.189,2.023,0.000,0,9,2865525559.947,225420682.208,76
refined,138.491,2.023,0.000,0,9,2865525559.947,146175972.735,76
