stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,78.676,2.023,0.000,0,9,4554757644.844,393723952.905,76
refined,90.464,2.023,0.000,0,9,4554757644.844,346319241.157,76
