stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.527,"[-1.333, 0.278]",0.805,-1.307,0.196
norefined,c,-5.484,"[-12.525, 1.558]",7.041,-1.555,0.125
norefined,s,-3.489,"[-8.053, 1.074]",4.563,-1.526,0.132
norefined,k0,-0.885,"[-3.244, 1.474]",2.359,-0.749,0.457
norefined,k1,0.263,"[-1.234, 1.761]",1.497,0.351,0.727
norefined,k2,0.057,"[-2.973, 3.087]",3.030,0.038,0.970
norefined,k3,-0.997,"[-3.609, 1.614]",2.611,-0.762,0.448
norefined,k4,-1.081,"[-3.554, 1.392]",2.473,-0.872,0.386
norefined,k5,-0.429,"[-2.323, 1.466]",1.895,-0.452,0.653
refined,tt,-0.154,"[-0.217, -0.091]",0.063,-4.858,0.000
refined,c,-1.415,"[-1.906, -0.925]",0.490,-5.761,0.000
refined,s,-0.733,"[-0.95, -0.516]",0.217,-6.739,0.000
refined,k0,-0.495,"[-0.852, -0.137]",0.358,-2.761,0.007
refined,k1,0.195,"[-0.073, 0.463]",0.268,1.450,0.152
refined,k2,0.466,"[0.086, 0.846]",0.380,2.446,0.017
refined,k3,0.207,"[-0.102, 0.516]",0.309,1.339,0.185
refined,k4,0.233,"[-0.093, 0.558]",0.325,1.427,0.158
refined,k5,0.286,"[-0.049, 0.622]",0.336,1.704,0.093
