stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,29.899,1.727,0.000,0,9,3667047024.552,731037355.122,76
refined,40.655,1.727,0.000,0,9,3667047024.552,567554417.119,76
