stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,-1.766,-4.738,-3.861,0.731,1.011,-0.828,0.730,-1.209,1.733,1323883589.256,1584,0,0,0.373
norefined,2,-1.353,-4.849,-3.963,0.568,0.983,-0.881,0.600,-1.217,1.640,951614204.516,1584,0,0,0.279
norefined,3,-1.053,-5.020,-3.964,0.352,0.915,-0.863,0.452,-1.170,1.404,918413091.845,1584,0,0,0.210
norefined,4,-1.492,-5.089,-3.780,0.304,0.863,-0.870,0.459,-1.163,1.288,887697390.215,1584,0,0,0.293
norefined,5,-1.024,-5.205,-3.814,0.262,0.869,-0.833,0.432,-1.091,1.204,842649915.709,1584,0,0,0.197
norefined,6,-1.463,-5.269,-3.615,0.246,0.829,-0.822,0.475,-1.065,1.109,841163455.802,1584,0,0,0.278
norefined,7,-0.987,-5.371,-3.643,0.235,0.854,-0.781,0.473,-0.989,1.046,781386933.602,1584,0,0,0.184
norefined,8,-1.425,-5.427,-3.437,0.228,0.819,-0.760,0.530,-0.964,0.962,799541025.873,1584,0,0,0.263
norefined,9,-0.945,-5.517,-3.473,0.224,0.855,-0.727,0.530,-0.888,0.910,731037355.122,1584,0,0,0.171
norefined,10,-1.389,-5.562,-3.272,0.213,0.821,-0.702,0.588,-0.872,0.835,767595727.911,1584,0,0,0.250
refined,11,-0.945,-5.517,-3.473,0.224,0.855,-0.727,0.530,-0.888,0.910,731037355.122,1584,0,0,0.171
refined,12,-0.163,-1.003,-0.200,-0.200,-0.095,0.100,0.180,0.262,-0.181,1965287433.184,1584,0,0,0.163
refined,13,-0.261,-1.816,-0.757,-0.019,0.161,-0.058,0.133,-0.054,0.075,734786845.747,1584,0,0,0.144
refined,14,-0.452,-2.847,-1.369,0.042,0.226,-0.131,0.232,-0.166,0.198,584250373.074,1584,0,0,0.159
refined,15,-0.621,-3.702,-1.902,0.126,0.303,-0.182,0.342,-0.237,0.223,568305174.864,1584,0,0,0.168
refined,16,-0.596,-3.539,-1.849,0.111,0.326,-0.138,0.378,-0.239,0.187,567687032.571,1584,0,0,0.169
refined,17,-0.621,-3.673,-1.916,0.122,0.336,-0.144,0.373,-0.245,0.201,567593304.704,1584,0,0,0.169
refined,18,-0.605,-3.586,-1.870,0.114,0.330,-0.140,0.372,-0.239,0.193,567570420.262,1584,0,0,0.169
refined,19,-0.616,-3.643,-1.901,0.120,0.334,-0.142,0.373,-0.243,0.198,567558505.231,1584,0,0,0.169
refined,20,-0.609,-3.607,-1.881,0.116,0.332,-0.140,0.372,-0.240,0.195,567554417.119,1584,0,0,0.169
