stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.945,"[-1.794, -0.097]",0.849,-1.858,0.068
norefined,c,-5.517,"[-10.274, -0.76]",4.757,-1.935,0.057
norefined,s,-3.473,"[-6.409, -0.537]",2.936,-1.973,0.053
norefined,k0,0.224,"[-0.82, 1.267]",1.043,0.358,0.722
norefined,k1,0.855,"[-0.475, 2.184]",1.330,1.072,0.288
norefined,k2,-0.727,"[-1.633, 0.18]",0.906,-1.337,0.186
norefined,k3,0.530,"[-0.447, 1.508]",0.978,0.905,0.369
norefined,k4,-0.888,"[-2.022, 0.245]",1.134,-1.307,0.196
norefined,k5,0.910,"[-0.039, 1.858]",0.948,1.600,0.114
refined,tt,-0.609,"[-0.93, -0.288]",0.321,-3.160,0.002
refined,c,-3.607,"[-5.354, -1.86]",1.747,-3.444,0.001
refined,s,-1.881,"[-2.862, -0.901]",0.980,-3.201,0.002
refined,k0,0.116,"[-0.47, 0.702]",0.586,0.331,0.742
refined,k1,0.332,"[-0.267, 0.93]",0.598,0.925,0.358
refined,k2,-0.140,"[-0.628, 0.347]",0.487,-0.481,0.632
refined,k3,0.372,"[-0.191, 0.936]",0.563,1.102,0.274
refined,k4,-0.240,"[-0.754, 0.274]",0.514,-0.780,0.438
refined,k5,0.195,"[-0.304, 0.694]",0.499,0.652,0.517
