attr,theta,width_confint,width_CI,t-test,pvalue,rep,level,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-1.576,"[-2.915, -0.237]",1.339,-1.964,0.054,60,0.150,202337154.311,0.148,-1.000,-0.576,0,0,fn
c,-9.870,"[-16.808, -2.933]",6.937,-2.373,0.021,60,0.150,202337154.311,0.148,-6.000,-3.870,0,0,fn
s,-4.663,"[-8.5, -0.827]",3.837,-2.027,0.047,60,0.150,202337154.311,0.148,-3.000,-1.663,0,0,fn
k0,1.724,"[-0.583, 4.032]",2.308,1.246,0.217,60,0.150,202337154.311,0.148,0.000,1.724,0,0,fp
k1,-1.511,"[-3.392, 0.371]",1.882,-1.339,0.185,60,0.150,202337154.311,0.148,0.000,-1.511,0,0,fp
k2,-0.253,"[-1.361, 0.855]",1.108,-0.381,0.704,60,0.150,202337154.311,0.148,0.000,-0.253,0,0,fp
k3,0.607,"[-0.682, 1.896]",1.289,0.786,0.435,60,0.150,202337154.311,0.148,0.000,0.607,0,0,fp
k4,2.060,"[-0.636, 4.756]",2.696,1.275,0.207,60,0.150,202337154.311,0.148,0.000,2.060,0,0,fp
k5,-1.138,"[-2.93, 0.655]",1.793,-1.059,0.294,60,0.150,202337154.311,0.148,0.000,-1.138,0,0,fp
vot,0.160,,,,,60,0.150,202337154.311,0.148,0.167,-0.007,0,0,fn
tt,-1.775,"[-3.199, -0.351]",1.424,-2.079,0.041,60,0.200,282067884.007,0.170,-1.000,-0.775,0,0,fn
c,-8.714,"[-15.302, -2.126]",6.588,-2.206,0.031,60,0.200,282067884.007,0.170,-6.000,-2.714,0,0,fn
s,-5.124,"[-9.401, -0.847]",4.277,-1.998,0.050,60,0.200,282067884.007,0.170,-3.000,-2.124,0,0,fn
k0,-1.400,"[-3.267, 0.466]",1.867,-1.251,0.215,60,0.200,282067884.007,0.170,0.000,-1.400,0,0,fp
k1,1.849,"[-0.587, 4.286]",2.437,1.266,0.210,60,0.200,282067884.007,0.170,0.000,1.849,0,0,fp
k2,-1.166,"[-3.29, 0.958]",2.124,-0.916,0.363,60,0.200,282067884.007,0.170,0.000,-1.166,0,0,fp
k3,1.896,"[-0.939, 4.73]",2.834,1.116,0.269,60,0.200,282067884.007,0.170,0.000,1.896,0,0,fp
k4,-3.137,"[-6.849, 0.575]",3.712,-1.409,0.163,60,0.200,282067884.007,0.170,0.000,-3.137,0,0,fp
k5,-0.809,"[-3.448, 1.831]",2.639,-0.511,0.611,60,0.200,282067884.007,0.170,0.000,-0.809,0,0,fp
vot,0.204,,,,,60,0.200,282067884.007,0.170,0.167,0.037,0,0,fn
tt,-1.026,"[-2.423, 0.372]",1.398,-1.224,0.225,60,0.250,707928353.954,0.268,-1.000,-0.026,1,0,fn
c,-6.341,"[-13.899, 1.218]",7.559,-1.399,0.166,60,0.250,707928353.954,0.268,-6.000,-0.341,1,0,fn
s,-2.997,"[-7.044, 1.05]",4.047,-1.235,0.221,60,0.250,707928353.954,0.268,-3.000,0.003,1,0,fn
k0,0.424,"[-1.966, 2.815]",2.391,0.296,0.768,60,0.250,707928353.954,0.268,0.000,0.424,0,0,fp
k1,-0.599,"[-2.606, 1.409]",2.007,-0.498,0.620,60,0.250,707928353.954,0.268,0.000,-0.599,0,0,fp
k2,0.021,"[-1.768, 1.81]",1.789,0.019,0.985,60,0.250,707928353.954,0.268,0.000,0.021,0,0,fp
k3,0.231,"[-1.859, 2.321]",2.090,0.185,0.854,60,0.250,707928353.954,0.268,0.000,0.231,0,0,fp
k4,-0.064,"[-3.315, 3.186]",3.251,-0.033,0.974,60,0.250,707928353.954,0.268,0.000,-0.064,0,0,fp
k5,-0.709,"[-2.939, 1.521]",2.230,-0.530,0.598,60,0.250,707928353.954,0.268,0.000,-0.709,0,0,fp
vot,0.162,,,,,60,0.250,707928353.954,0.268,0.167,-0.005,0,0,fn
