stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.724,"[-1.212, -0.235]",0.488,-2.471,0.016
norefined,c,-6.366,"[-9.775, -2.957]",3.409,-3.115,0.003
norefined,s,-3.189,"[-5.261, -1.117]",2.072,-2.567,0.012
norefined,k0,0.365,"[-0.663, 1.393]",1.028,0.592,0.556
norefined,k1,-0.975,"[-2.016, 0.066]",1.041,-1.563,0.123
norefined,k2,0.333,"[-0.629, 1.295]",0.962,0.578,0.565
norefined,k3,0.359,"[-0.858, 1.576]",1.217,0.492,0.624
norefined,k4,-0.027,"[-1.502, 1.448]",1.475,-0.031,0.976
norefined,k5,-0.229,"[-1.346, 0.888]",1.117,-0.342,0.734
refined,tt,-1.576,"[-2.915, -0.237]",1.339,-1.964,0.054
refined,c,-9.870,"[-16.808, -2.933]",6.937,-2.373,0.021
refined,s,-4.663,"[-8.5, -0.827]",3.837,-2.027,0.047
refined,k0,1.724,"[-0.583, 4.032]",2.308,1.246,0.217
refined,k1,-1.511,"[-3.392, 0.371]",1.882,-1.339,0.185
refined,k2,-0.253,"[-1.361, 0.855]",1.108,-0.381,0.704
refined,k3,0.607,"[-0.682, 1.896]",1.289,0.786,0.435
refined,k4,2.060,"[-0.636, 4.756]",2.696,1.275,0.207
refined,k5,-1.138,"[-2.93, 0.655]",1.793,-1.059,0.294
