stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-0.927,-4.399,-1.063,0.289,-0.469,-1.719,-1.924,-0.449,-0.869,134788666.093,0.211
norefined,2,-0.972,-4.394,-1.273,0.321,-0.478,-1.654,-1.710,-0.060,-0.827,100122315.568,0.221
norefined,3,-0.906,-4.391,-1.465,0.343,-0.484,-1.615,-1.478,0.326,-0.762,68404222.303,0.206
norefined,4,-0.668,-4.405,-1.649,0.324,-0.477,-1.583,-1.253,0.651,-0.724,48026957.372,0.152
norefined,5,-1.032,-4.424,-1.599,0.453,-0.436,-1.487,-1.023,0.833,-0.755,48437105.850,0.233
norefined,6,-0.596,-4.466,-1.712,0.365,-0.394,-1.471,-0.913,0.980,-0.721,38383162.175,0.133
norefined,7,-1.036,-4.475,-1.574,0.473,-0.363,-1.389,-0.796,0.994,-0.777,43763922.841,0.232
norefined,8,-0.581,-4.519,-1.684,0.373,-0.318,-1.366,-0.722,1.094,-0.750,33566150.614,0.129
norefined,9,-1.032,-4.519,-1.543,0.472,-0.303,-1.288,-0.641,1.065,-0.810,41388043.457,0.228
norefined,10,-0.569,-4.563,-1.658,0.373,-0.265,-1.265,-0.590,1.140,-0.783,31190599.314,0.125
refined,11,-0.569,-4.563,-1.658,0.373,-0.265,-1.265,-0.590,1.140,-0.783,31190599.314,0.125
refined,12,-0.700,-4.137,-1.571,-0.332,-0.907,0.172,0.433,0.397,-0.281,21186686.832,0.169
refined,13,-0.469,-3.337,-1.264,0.064,-0.684,-0.034,0.096,0.438,-0.385,16527223.040,0.141
refined,14,-0.528,-3.492,-1.429,-0.002,-0.596,0.153,0.265,0.244,-0.176,16249234.662,0.151
refined,15,-0.489,-3.389,-1.315,0.019,-0.650,0.102,0.205,0.305,-0.246,16215734.464,0.144
refined,16,-0.498,-3.350,-1.361,0.019,-0.585,0.130,0.247,0.245,-0.180,16203240.880,0.149
refined,17,-0.486,-3.336,-1.321,0.021,-0.617,0.119,0.229,0.269,-0.207,16197909.230,0.146
refined,18,-0.489,-3.314,-1.336,0.023,-0.590,0.126,0.242,0.248,-0.184,16195960.887,0.147
refined,19,-0.484,-3.310,-1.321,0.023,-0.602,0.122,0.236,0.257,-0.194,16195172.353,0.146
refined,20,-0.485,-3.302,-1.327,0.024,-0.592,0.124,0.241,0.249,-0.186,16194882.491,0.147
