stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-0.927,-4.399,-1.063,0.289,-0.469,-1.719,-1.924,-0.449,-0.869,289506139.304,0.211
norefined,2,-0.956,-4.407,-1.302,0.359,-0.520,-1.606,-1.713,-0.094,-0.838,213257503.004,0.217
norefined,3,-0.691,-4.444,-1.533,0.415,-0.577,-1.529,-1.531,0.184,-0.788,137894186.904,0.155
norefined,4,-0.897,-4.424,-1.707,0.481,-0.623,-1.401,-1.303,0.501,-0.743,110061923.797,0.203
norefined,5,-0.427,-4.488,-1.832,0.467,-0.655,-1.368,-1.244,0.554,-0.710,113420023.754,0.095
norefined,6,-0.899,-4.459,-1.856,0.471,-0.675,-1.312,-1.147,0.666,-0.703,92772280.412,0.202
norefined,7,-0.419,-4.527,-1.957,0.445,-0.701,-1.285,-1.113,0.679,-0.673,102001142.058,0.092
norefined,8,-0.909,-4.501,-1.957,0.429,-0.718,-1.244,-1.055,0.734,-0.669,85318188.886,0.202
norefined,9,-0.426,-4.569,-2.047,0.401,-0.743,-1.220,-1.032,0.732,-0.641,95698946.376,0.093
norefined,10,-0.921,-4.543,-2.036,0.377,-0.758,-1.185,-0.994,0.759,-0.637,80557581.845,0.203
refined,11,-0.921,-4.543,-2.036,0.377,-0.758,-1.185,-0.994,0.759,-0.637,80557581.845,0.203
refined,12,-0.590,-4.090,-1.939,0.166,-0.445,0.409,0.253,-0.202,0.097,32496548.070,0.144
refined,13,-0.713,-4.741,-2.183,0.148,-0.561,0.424,0.053,-0.104,-0.066,28222560.245,0.150
refined,14,-0.717,-4.795,-2.248,0.183,-0.515,0.380,0.047,-0.110,-0.073,28062591.311,0.150
refined,15,-0.732,-4.905,-2.290,0.192,-0.507,0.382,0.053,-0.116,-0.093,28040124.978,0.149
refined,16,-0.737,-4.949,-2.308,0.204,-0.498,0.382,0.058,-0.121,-0.098,28034226.226,0.149
refined,17,-0.742,-4.984,-2.318,0.210,-0.493,0.384,0.059,-0.122,-0.103,28032214.301,0.149
refined,18,-0.744,-5.003,-2.324,0.214,-0.490,0.385,0.060,-0.123,-0.106,28031414.647,0.149
refined,19,-0.746,-5.017,-2.328,0.217,-0.487,0.387,0.060,-0.124,-0.108,28031077.991,0.149
refined,20,-0.747,-5.025,-2.330,0.219,-0.486,0.388,0.060,-0.124,-0.109,28030932.819,0.149
