stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.921,"[-1.541, -0.3]",0.620,-2.522,0.017
norefined,c,-4.543,"[-7.656, -1.43]",3.113,-2.480,0.019
norefined,s,-2.036,"[-3.54, -0.532]",1.504,-2.300,0.029
norefined,k0,0.377,"[-0.63, 1.384]",1.007,0.636,0.530
norefined,k1,-0.758,"[-2.083, 0.566]",1.324,-0.973,0.339
norefined,k2,-1.185,"[-2.551, 0.181]",1.366,-1.474,0.151
norefined,k3,-0.994,"[-2.231, 0.243]",1.237,-1.365,0.183
norefined,k4,0.759,"[-0.269, 1.787]",1.028,1.255,0.220
norefined,k5,-0.637,"[-1.613, 0.338]",0.976,-1.110,0.276
refined,tt,-0.747,"[-1.019, -0.474]",0.273,-4.652,0.000
refined,c,-5.025,"[-6.952, -3.098]",1.927,-4.431,0.000
refined,s,-2.330,"[-3.129, -1.532]",0.799,-4.957,0.000
refined,k0,0.219,"[-0.326, 0.764]",0.545,0.682,0.501
refined,k1,-0.486,"[-1.056, 0.085]",0.571,-1.446,0.159
refined,k2,0.388,"[-0.201, 0.977]",0.589,1.118,0.273
refined,k3,0.060,"[-0.497, 0.617]",0.557,0.184,0.855
refined,k4,-0.124,"[-0.663, 0.415]",0.539,-0.391,0.699
refined,k5,-0.109,"[-0.667, 0.45]",0.559,-0.330,0.744
