stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.365,"[-1.962, -0.768]",0.597,-3.815,0.000
norefined,c,-6.666,"[-9.463, -3.868]",2.798,-3.974,0.000
norefined,s,-3.463,"[-4.973, -1.954]",1.509,-3.827,0.000
norefined,k0,0.598,"[-0.383, 1.579]",0.981,1.017,0.313
norefined,k1,-0.797,"[-1.647, 0.053]",0.850,-1.563,0.123
norefined,k2,-0.204,"[-0.771, 0.364]",0.568,-0.598,0.552
norefined,k3,-0.610,"[-1.751, 0.532]",1.142,-0.891,0.376
norefined,k4,0.771,"[-0.305, 1.846]",1.076,1.195,0.236
norefined,k5,0.755,"[0.146, 1.364]",0.609,2.067,0.043
refined,tt,-0.618,"[-0.825, -0.411]",0.207,-4.979,0.000
refined,c,-3.705,"[-4.808, -2.602]",1.103,-5.601,0.000
refined,s,-2.099,"[-2.619, -1.579]",0.520,-6.727,0.000
refined,k0,-0.585,"[-1.113, -0.057]",0.528,-1.847,0.069
refined,k1,-0.302,"[-0.761, 0.158]",0.459,-1.095,0.277
refined,k2,0.191,"[-0.122, 0.505]",0.313,1.019,0.312
refined,k3,0.406,"[-0.211, 1.023]",0.617,1.098,0.276
refined,k4,-0.170,"[-0.549, 0.209]",0.379,-0.748,0.457
refined,k5,-0.030,"[-0.365, 0.304]",0.334,-0.152,0.880
