stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.639,"[-3.656, 0.378]",2.017,-1.622,0.109
norefined,c,-7.427,"[-16.977, 2.124]",9.550,-1.552,0.125
norefined,s,-3.270,"[-7.236, 0.696]",3.966,-1.646,0.104
norefined,k0,0.379,"[-1.542, 2.299]",1.920,0.394,0.695
norefined,k1,0.254,"[-0.91, 1.417]",1.163,0.435,0.665
norefined,k2,1.368,"[-0.732, 3.468]",2.100,1.300,0.198
norefined,k3,-1.116,"[-2.882, 0.649]",1.765,-1.262,0.211
norefined,k4,-0.590,"[-2.358, 1.179]",1.768,-0.666,0.508
norefined,k5,-0.577,"[-1.944, 0.791]",1.367,-0.842,0.403
refined,tt,-1.187,"[-2.153, -0.222]",0.966,-2.454,0.017
refined,c,-5.630,"[-10.062, -1.198]",4.432,-2.536,0.014
refined,s,-3.260,"[-5.864, -0.657]",2.603,-2.500,0.015
refined,k0,-1.082,"[-2.674, 0.51]",1.592,-1.356,0.180
refined,k1,0.181,"[-0.615, 0.976]",0.796,0.453,0.652
refined,k2,-0.068,"[-1.097, 0.961]",1.029,-0.132,0.895
refined,k3,-0.525,"[-1.535, 0.486]",1.010,-1.036,0.304
refined,k4,0.242,"[-0.61, 1.093]",0.851,0.567,0.573
refined,k5,0.196,"[-0.764, 1.157]",0.960,0.408,0.684
