stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,-1.578,-7.391,-2.922,0.741,0.456,1.672,-1.427,-0.883,-0.358,1577051415.356,1584,0,0,0.214
norefined,2,-1.097,-7.443,-3.031,0.778,0.443,1.670,-1.399,-0.861,-0.380,1175992433.029,1584,0,0,0.147
norefined,3,-1.044,-7.468,-3.146,0.885,0.256,1.621,-1.109,-0.557,-0.469,1034689344.959,1584,0,0,0.140
norefined,4,-1.133,-7.460,-3.242,1.013,0.121,1.581,-0.792,-0.248,-0.490,969912495.314,1584,0,0,0.152
norefined,5,-0.652,-7.513,-3.298,1.042,0.095,1.513,-0.741,-0.193,-0.501,1296399417.682,1584,0,0,0.087
norefined,6,-1.146,-7.474,-3.266,1.061,0.082,1.532,-0.710,-0.159,-0.490,959094495.888,1584,0,0,0.153
norefined,7,-0.659,-7.528,-3.317,1.083,0.066,1.467,-0.676,-0.122,-0.500,1270713037.012,1584,0,0,0.088
norefined,8,-1.154,-7.489,-3.283,1.100,0.052,1.485,-0.646,-0.090,-0.490,950916962.737,1584,0,0,0.154
norefined,9,-0.665,-7.544,-3.332,1.118,0.042,1.420,-0.619,-0.063,-0.499,1251070591.189,1584,0,0,0.088
norefined,10,-1.160,-7.505,-3.296,1.133,0.028,1.438,-0.590,-0.033,-0.490,944241001.473,1584,0,0,0.155
refined,11,-1.160,-7.505,-3.296,1.133,0.028,1.438,-0.590,-0.033,-0.490,944241001.473,1584,0,0,0.155
refined,12,-0.580,-4.534,-1.965,1.521,0.278,-0.649,1.086,-0.157,-0.598,933679222.479,1584,0,0,0.128
refined,13,-0.487,-3.483,-1.401,0.859,-0.052,0.262,0.361,-0.142,-0.275,782973704.492,1584,0,0,0.140
refined,14,-0.393,-2.861,-1.191,0.812,-0.044,0.161,0.399,-0.114,-0.345,770194907.993,1584,0,0,0.138
refined,15,-0.296,-2.137,-0.875,0.618,-0.044,0.176,0.302,-0.066,-0.243,743537836.176,1584,0,0,0.138
refined,16,-0.227,-1.652,-0.670,0.521,-0.025,0.149,0.246,0.018,-0.195,716954488.356,1584,0,0,0.137
refined,17,-0.211,-1.545,-0.619,0.509,-0.014,0.127,0.241,0.048,-0.166,712976064.915,1584,0,0,0.137
refined,18,-0.207,-1.516,-0.605,0.505,-0.012,0.121,0.241,0.054,-0.161,712638686.013,1584,0,0,0.136
refined,19,-0.205,-1.508,-0.601,0.504,-0.011,0.120,0.242,0.055,-0.159,712609580.886,1584,0,0,0.136
refined,20,-0.205,-1.505,-0.599,0.504,-0.011,0.119,0.242,0.056,-0.159,712607055.832,1584,0,0,0.136
