stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,49.246,2.023,0.000,0,9,4058589879.269,532962791.432,76
refined,75.060,2.023,0.000,0,9,4058589879.269,366207736.459,76
