stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.065,"[-1.972, -0.159]",0.906,-2.346,0.022
norefined,c,-7.540,"[-13.267, -1.813]",5.727,-2.628,0.011
norefined,s,-3.275,"[-5.957, -0.594]",2.681,-2.438,0.017
norefined,k0,0.478,"[-0.982, 1.939]",1.461,0.654,0.516
norefined,k1,0.069,"[-0.968, 1.106]",1.037,0.133,0.894
norefined,k2,1.390,"[-0.286, 3.065]",1.676,1.656,0.102
norefined,k3,-1.130,"[-2.446, 0.186]",1.316,-1.714,0.091
norefined,k4,-0.606,"[-1.942, 0.729]",1.336,-0.906,0.368
norefined,k5,-0.503,"[-1.68, 0.675]",1.178,-0.852,0.397
refined,tt,-0.867,"[-1.338, -0.396]",0.471,-3.675,0.000
refined,c,-4.853,"[-7.326, -2.38]",2.473,-3.917,0.000
refined,s,-2.525,"[-3.884, -1.166]",1.359,-3.708,0.000
refined,k0,-0.656,"[-1.485, 0.173]",0.829,-1.580,0.119
refined,k1,-0.195,"[-0.69, 0.299]",0.494,-0.789,0.433
refined,k2,-0.096,"[-0.721, 0.529]",0.625,-0.307,0.760
refined,k3,-0.241,"[-0.836, 0.355]",0.595,-0.807,0.422
refined,k4,0.148,"[-0.405, 0.7]",0.552,0.533,0.596
refined,k5,0.360,"[-0.303, 1.023]",0.663,1.084,0.282
